date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
17-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.61,2.48,183,0.36,27.86,7.46,0.318,0.532,0.347,0.399,MEDIUM,0
18-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.66,2.62,279,0.43,27.25,7.84,0.407,0.646,0.288,0.467,MEDIUM,0
19-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.57,1.23,128,0.26,25.75,8.07,0.189,0.455,0.342,0.313,MEDIUM,0
20-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.44,1.24,153,0.26,26.77,7.85,0.21,0.342,0.343,0.283,LOW,0
21-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.6,2.29,179,0.29,24.42,8.11,0.302,0.519,0.401,0.398,MEDIUM,0
22-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.38,1.32,144,0.31,25.24,7.47,0.208,0.276,0.3,0.25,LOW,0
23-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.67,2.3,207,0.3,26.24,8.02,0.326,0.608,0.392,0.438,MEDIUM,0
24-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.45,3.11,182,0.23,27.68,8.42,0.359,0.371,0.529,0.397,MEDIUM,0
25-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.44,2.37,203,0.34,26.99,6.91,0.327,0.375,0.357,0.35,MEDIUM,0
26-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.3,2.89,166,0.32,25.14,8.08,0.331,0.211,0.421,0.307,MEDIUM,0
27-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.31,1.1,215,0.34,26.78,8.05,0.253,0.253,0.252,0.253,LOW,0
28-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.49,1.75,24,0.47,24.46,7.7,0.137,0.306,0.176,0.204,LOW,0
29-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.33,2.11,126,0.4,27.32,7.18,0.246,0.214,0.276,0.241,LOW,0
30-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.48,2.29,188,0.37,29.77,8.11,0.309,0.405,0.321,0.345,MEDIUM,0
01-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.44,1.98,131,0.37,27.17,8.29,0.241,0.327,0.295,0.282,LOW,0
02-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,1.7,214,0.42,25.89,8.13,0.292,0.503,0.222,0.352,MEDIUM,0
03-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.43,1.5,154,0.39,26.28,8.96,0.228,0.333,0.235,0.266,LOW,0
04-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.84,2,175,0.29,25.26,7.9,0.279,0.757,0.377,0.466,MEDIUM,0
05-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.39,2.43,224,0.31,26.68,8.05,0.349,0.339,0.393,0.354,MEDIUM,0
06-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.45,2.51,183,0.3,27.06,8.74,0.32,0.372,0.409,0.356,MEDIUM,0
07-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.47,1.67,193,0.41,25.31,8.06,0.272,0.399,0.229,0.308,MEDIUM,0
08-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.57,1.21,158,0.35,27.62,8.1,0.212,0.475,0.251,0.312,MEDIUM,0
09-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.12,0.46,147,0.24,25.29,7.07,0.153,0.178,0.298,0.191,LOW,0
10-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.46,2.34,231,0.27,27.58,8.03,0.349,0.414,0.425,0.387,MEDIUM,0
11-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.36,2.54,227,0.23,27.56,8,0.359,0.311,0.482,0.367,MEDIUM,0
12-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.47,1.69,251,0.42,26.04,7.68,0.322,0.437,0.221,0.342,MEDIUM,0
13-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.42,1.82,172,0.41,27.24,7.22,0.265,0.335,0.242,0.285,LOW,0
14-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.39,1.2,38,0.31,27.4,8.92,0.112,0.215,0.29,0.184,LOW,0
15-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.59,1.32,259,0.54,29.19,8.11,0.304,0.563,0.11,0.356,MEDIUM,0
16-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.62,1.28,90,0.47,27.35,7.97,0.16,0.48,0.137,0.267,LOW,0
17-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.49,0.45,199,0.4,27.6,8.44,0.196,0.423,0.137,0.264,LOW,0
18-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.74,2.24,350,0.26,28.15,7.69,0.441,0.773,0.427,0.554,MEDIUM,0
19-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.32,1.98,264,0.23,27.59,7.29,0.352,0.296,0.435,0.349,MEDIUM,0
20-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.21,1.58,69,0.37,26.49,8.22,0.163,0.056,0.262,0.145,LOW,0
21-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.34,1.06,176,0.23,26.8,7.69,0.217,0.257,0.358,0.26,LOW,0
22-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.52,0.93,277,0.42,28.26,6.91,0.293,0.505,0.158,0.34,MEDIUM,0
23-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.71,1.71,235,0.52,26.77,7.91,0.31,0.667,0.142,0.401,MEDIUM,0
24-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.3,2.99,135,0.35,26.05,7.33,0.312,0.19,0.399,0.287,LOW,0
25-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.37,2.41,228,0.34,28.42,7.72,0.351,0.322,0.361,0.343,MEDIUM,0
26-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.24,2.23,181,0.21,26.36,6.94,0.299,0.161,0.476,0.286,LOW,0
27-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.53,1.87,233,0.43,25.52,7.11,0.319,0.485,0.226,0.359,MEDIUM,0
28-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.49,2.49,253,0.23,27.49,8.34,0.377,0.459,0.478,0.426,MEDIUM,0
29-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.34,0.84,193,0.34,27.86,7.67,0.217,0.269,0.23,0.238,LOW,0
30-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.41,30.09,2238,0.135919641,24.47,5.323393668,1,1,1,1,HIGH,1
31-12-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.61,23.84,2091,0.142229439,27.28,6.418788836,1,1,1,1,HIGH,1
01-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.78,13.59,2304,0,26.06,5.124063879,1,1,1,1,HIGH,1
02-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.6,19.45,1250,0.092178108,28.77,4.894651673,1,1,1,1,HIGH,1
03-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.51,14.94,3321,0,24.5,6.673643558,1,1,1,1,HIGH,1
04-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.41,19.65,1738,0,28,4.709724068,1,1,1,1,HIGH,1
05-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.72,18.35,1056,0,27.01,4.270124812,1,1,1,1,HIGH,1
06-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.52,31.12,1857,0,26.01,6.512102351,1,1,1,1,HIGH,1
07-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.46,12,2497,0.131688432,25.71,5.115497672,1,1,1,1,HIGH,1
08-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.29,23.22,2529,0,29.21,5.466216023,1,1,1,1,HIGH,1
09-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.3,2.34,181,0.28,27.75,6.35,0.307,0.221,0.415,0.298,LOW,0
10-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.43,1.87,146,0.45,26.18,7.02,0.246,0.327,0.206,0.267,LOW,0
11-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.77,2.55,243,0.54,24.68,7.33,0.372,0.732,0.212,0.466,MEDIUM,0
12-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.4,2.16,188,0.34,25.46,6.54,0.301,0.325,0.34,0.317,MEDIUM,0
13-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.3,2.07,78,0.3,24.62,7.59,0.203,0.152,0.372,0.219,LOW,0
14-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.47,2.38,164,0.41,26.38,7.21,0.295,0.379,0.288,0.323,MEDIUM,0
15-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.34,2.13,233,0.35,27.37,8.42,0.336,0.295,0.328,0.32,MEDIUM,0
16-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.25,2.13,309,0.37,25.45,6.3,0.399,0.256,0.307,0.331,MEDIUM,0
17-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.5,1.74,27,0.29,24.77,8.26,0.139,0.318,0.355,0.245,LOW,0
18-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.52,2.44,229,0.47,26.67,7.68,0.353,0.473,0.233,0.371,MEDIUM,0
19-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.41,2.12,182,0.34,26.5,7.46,0.293,0.331,0.337,0.315,MEDIUM,0
20-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.24,2.51,155,0.19,27.16,7.73,0.296,0.143,0.519,0.287,LOW,0
21-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.43,1.98,300,0.52,28.35,8.27,0.382,0.43,0.165,0.355,MEDIUM,0
22-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.48,1.24,187,0.31,24.81,7.54,0.238,0.405,0.293,0.308,MEDIUM,0
23-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.47,17.34,1748,0,26.51,4.376170727,1,1,1,1,HIGH,1
24-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.48,28.48,1479,0.107281088,26.64,5.18467632,1,1,1,1,HIGH,1
25-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.49,29.31,1980,0.049900865,28.25,4.366981324,1,1,1,1,HIGH,1
26-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.68,28.26,2487,0.045113899,25.66,5.475384121,1,1,1,1,HIGH,1
27-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.36,15.97,2469,0,26.97,5.071605048,1,1,1,1,HIGH,1
28-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.84,27.46,2674,0.109897738,28.64,5.571772746,1,1,1,1,HIGH,1
29-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.62,25.17,3167,0.065846742,28.03,4.792339536,1,1,1,1,HIGH,1
30-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.52,13.72,1236,0.086442957,25.57,5.733926067,1,1,1,1,HIGH,1
31-01-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.53,20.13,1669,0.009433277,27.11,5.932355663,1,1,1,1,HIGH,1
01-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.59,21.17,3012,0.132125052,26.73,6.271477685,1,1,1,1,HIGH,1
02-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.81,25.47,3073,0,26.67,5.913804705,1,1,1,1,HIGH,1
03-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.54,1.41,212,0.18,27.54,7.08,0.271,0.481,0.438,0.378,MEDIUM,0
04-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.46,1.39,295,0.27,26.58,7.58,0.338,0.457,0.346,0.381,MEDIUM,0
05-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.7,1.55,271,0.28,27.09,6.86,0.329,0.681,0.349,0.456,MEDIUM,0
06-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.56,1.91,163,0.27,25.96,8.07,0.263,0.469,0.389,0.36,MEDIUM,0
07-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.67,2.2,121,0.4,26.49,7.28,0.247,0.551,0.283,0.361,MEDIUM,0
08-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.54,2.59,102,0.36,28.53,6.12,0.258,0.408,0.356,0.33,MEDIUM,0
09-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.53,3.35,138,0.38,24.02,8.25,0.338,0.422,0.399,0.38,MEDIUM,0
10-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.52,2.97,254,0.38,26.92,7.54,0.41,0.489,0.368,0.429,MEDIUM,0
11-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.46,3.19,170,0.35,26.35,7.53,0.354,0.373,0.416,0.373,MEDIUM,0
12-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.65,1.4,162,0.39,26.56,8.11,0.228,0.558,0.227,0.343,MEDIUM,0
13-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.64,2.51,188,0.54,25.2,8.44,0.324,0.565,0.209,0.385,MEDIUM,0
14-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.37,2.19,244,0.4,26.56,7.46,0.349,0.333,0.282,0.33,MEDIUM,0
15-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.34,1.99,238,0.35,26.51,7.6,0.331,0.299,0.316,0.317,MEDIUM,0
16-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.41,2.24,191,0.35,27.92,7.85,0.308,0.337,0.337,0.324,MEDIUM,0
17-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.32,1.15,115,0.29,26.57,7.45,0.172,0.197,0.306,0.208,LOW,0
18-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.56,1.79,265,0.16,26.93,8.15,0.34,0.537,0.489,0.439,MEDIUM,0
19-02-2026,PVT_MANIPAL_BLR,Manipal Hospital,7.28,2.02,116,0.4,28.09,7.38,0.231,0.157,0.268,0.213,LOW,0
24-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.19,3.79,178,0.6,28.5,6.22,0.401,0.129,0.316,0.289,LOW,0
25-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.27,1.4,280,0.63,24.93,5.85,0.327,0.257,0.117,0.26,LOW,0
26-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.32,2.63,3,0.76,26.44,5.98,0.178,0.122,0.219,0.167,LOW,0
27-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.17,1.62,18,0.64,24.71,6.01,0.123,0.042,0.135,0.097,LOW,0
28-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.32,1.49,102,0.55,25.98,5.92,0.184,0.188,0.124,0.174,LOW,0
29-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.13,3.08,101,0.68,26.49,6.55,0.289,0.137,0.257,0.23,LOW,0
30-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.28,1.81,184,0.67,25.85,6.07,0.274,0.203,0.151,0.224,LOW,0
31-08-2025,PVT_AMRI_KOL,AMRI Hospitals,7.24,4.13,213,0.64,26.86,6.67,0.453,0.182,0.344,0.336,MEDIUM,0
01-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.21,0.11,367,0.68,27.31,6.05,0.313,0.255,0.009,0.232,LOW,0
02-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.23,1.83,251,0.61,26.82,5.85,0.331,0.197,0.152,0.249,LOW,0
03-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.19,1.1,146,0.7,26.7,4.44,0.195,0.107,0.092,0.144,LOW,0
04-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.38,2.11,138,0.61,28.14,6.28,0.256,0.272,0.176,0.245,LOW,0
05-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.5,3.09,145,0.7,25.66,6.29,0.327,0.397,0.258,0.337,MEDIUM,0
06-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.23,1.07,299,0.68,26.17,5.59,0.321,0.229,0.089,0.242,LOW,0
07-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.07,1.33,174,0.77,26.51,5.63,0.234,0.246,0.111,0.213,LOW,0
08-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.35,3.67,275,0.62,27.16,5.99,0.474,0.333,0.306,0.391,MEDIUM,0
09-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.03,1.59,86,0.64,27.32,7.36,0.178,0.227,0.133,0.186,LOW,0
10-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.11,0.45,145,0.71,24.37,5.59,0.151,0.187,0.037,0.141,LOW,0
11-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.15,2.26,377,0.63,25.42,6.7,0.465,0.301,0.188,0.352,MEDIUM,0
12-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.09,2.99,109,0.71,24.87,6.54,0.29,0.183,0.249,0.244,LOW,0
13-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.35,1.51,112,0.64,27.59,6.38,0.194,0.225,0.126,0.191,LOW,0
14-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.37,3.28,12,0.61,26.98,5.96,0.229,0.178,0.273,0.22,LOW,0
15-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.28,1.77,136,0.58,26.27,6.78,0.231,0.171,0.147,0.193,LOW,0
16-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.15,0.64,93,0.57,25.9,5.43,0.12,0.112,0.053,0.104,LOW,0
17-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.26,2.52,163,0.62,27.16,5.92,0.304,0.169,0.21,0.238,LOW,0
18-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.13,2.2,124,0.5,25.99,5.79,0.25,0.153,0.183,0.203,LOW,0
19-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.29,2.08,41,0.6,24.3,6.47,0.173,0.117,0.173,0.154,LOW,0
20-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.16,1.5,95,0.61,25.32,6.15,0.179,0.103,0.125,0.142,LOW,0
21-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.2,1.26,132,0.6,25,5.48,0.194,0.088,0.105,0.139,LOW,0
22-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.28,1.88,317,0.68,25.79,6.28,0.389,0.291,0.157,0.309,MEDIUM,0
23-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.27,2.91,233,0.75,24.99,7.05,0.388,0.225,0.243,0.302,MEDIUM,0
24-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.12,0.72,215,0.76,27.42,6.48,0.227,0.223,0.06,0.192,LOW,0
25-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.12,2.48,323,0.54,27.42,5.1,0.434,0.295,0.207,0.34,MEDIUM,0
26-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7,1.79,74,0.75,28.38,6.33,0.181,0.249,0.149,0.199,LOW,0
27-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.22,1.38,16,0.69,27.11,6.51,0.105,0.031,0.115,0.081,LOW,0
28-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.18,2.65,124,0.7,26.64,6.65,0.28,0.103,0.221,0.206,LOW,0
29-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.19,1.42,181,0.67,27.9,6.18,0.245,0.131,0.118,0.18,LOW,0
30-09-2025,PVT_AMRI_KOL,AMRI Hospitals,7.53,1.76,237,0.72,27.46,5.66,0.315,0.488,0.147,0.342,MEDIUM,0
01-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.31,1.13,152,0.69,27.74,6.1,0.202,0.211,0.094,0.184,LOW,0
02-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.36,1.36,102,0.61,26.48,5.01,0.176,0.228,0.113,0.182,LOW,0
03-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.39,1.36,64,0.5,27.61,6.46,0.144,0.233,0.113,0.169,LOW,0
04-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.05,1.41,93,0.65,26.94,5.42,0.171,0.212,0.117,0.175,LOW,0
05-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.16,0.85,100,0.66,26.57,5.55,0.14,0.107,0.071,0.115,LOW,0
06-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.09,1.65,162,0.64,27.41,7.1,0.245,0.218,0.137,0.214,LOW,0
07-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.43,1.86,81,0.75,26.24,5.82,0.192,0.284,0.155,0.217,LOW,0
08-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.48,0.55,56,0.72,28.54,5.58,0.083,0.317,0.046,0.158,LOW,0
09-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.06,1.04,138,0.76,25.91,6.48,0.184,0.232,0.087,0.181,LOW,0
10-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.13,0.43,104,0.66,26.64,6.03,0.115,0.139,0.036,0.108,LOW,0
11-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.29,1.7,4,0.5,27.74,6.02,0.117,0.093,0.142,0.113,LOW,0
12-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.38,1.52,138,0.71,28.27,5.83,0.216,0.272,0.127,0.218,LOW,0
13-10-2025,PVT_AMRI_KOL,AMRI Hospitals,6.97,1.47,190,0.66,28.18,5.92,0.256,0.357,0.122,0.265,LOW,0
14-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.06,1.39,104,0.71,28.1,6.89,0.179,0.209,0.116,0.177,LOW,0
15-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.08,0.57,40,0.82,28.99,5.46,0.071,0.147,0.047,0.093,LOW,0
16-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.1,2.28,114,0.67,25.32,5.92,0.247,0.176,0.19,0.211,LOW,0
17-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.08,2.32,79,0.7,27.11,6.49,0.22,0.173,0.193,0.198,LOW,0
18-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.36,1.67,111,0.8,28.24,5.8,0.204,0.234,0.139,0.201,LOW,0
19-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.23,1.22,41,0.73,25.14,5.26,0.115,0.057,0.102,0.092,LOW,0
20-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.2,0.89,88,0.78,24.62,6.37,0.133,0.059,0.074,0.095,LOW,0
21-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.05,1.59,145,0.71,28.39,7.14,0.227,0.247,0.133,0.215,LOW,0
22-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7,12.15,1207,0.384322961,28.39,2.659979827,1,1,1,1,HIGH,1
23-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.03,1.8,77,0.77,29.22,7.64,0.184,0.221,0.15,0.19,LOW,0
24-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.27,18.37,2157,0.366993413,28.5,3.24495624,1,1,1,1,HIGH,1
25-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7,12.63,2452,0.329758577,26.47,2.649933982,1,1,1,1,HIGH,1
26-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.11,13.48,2333,0.260110995,27.91,3.319249753,1,1,1,1,HIGH,1
27-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.17,22.48,1735,0.167973671,25.61,3.800918248,1,1,1,1,HIGH,1
28-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.36,11.94,2371,0.401440278,28.64,4.68550001,1,1,1,1,HIGH,1
29-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.49,18.4,2742,0.266599731,26.75,4.112411178,1,1,1,1,HIGH,1
30-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.21,12.15,1421,0.393130817,27.41,3.638033184,1,0.957,1,0.985,HIGH,1
31-10-2025,PVT_AMRI_KOL,AMRI Hospitals,7.17,13.56,2255,0.413722635,28,3.706009221,1,1,1,1,HIGH,1
01-11-2025,PVT_AMRI_KOL,AMRI Hospitals,6.98,0.8,99,0.6,27.37,7.03,0.136,0.286,0.067,0.175,LOW,0
02-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.28,1.27,11,0.49,25.3,6.46,0.094,0.087,0.116,0.096,LOW,0
03-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.13,1.23,137,0.75,26.3,5.54,0.196,0.161,0.102,0.165,LOW,0
04-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.13,0.99,198,0.64,24.92,5.93,0.231,0.202,0.083,0.191,LOW,0
05-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.17,1.42,251,0.57,27.09,6.66,0.304,0.197,0.118,0.229,LOW,0
06-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.35,1.92,126,0.61,26.35,5.35,0.233,0.234,0.16,0.219,LOW,0
07-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.22,1.37,190,0.74,28.37,6.57,0.25,0.147,0.114,0.187,LOW,0
08-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.29,1.4,160,0.72,28.47,6.73,0.227,0.197,0.117,0.194,LOW,0
09-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.11,0.66,80,0.71,26.36,6.53,0.111,0.143,0.055,0.111,LOW,0
10-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.49,1.61,134,0.71,27.68,6.22,0.219,0.379,0.134,0.258,LOW,0
11-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.23,2.93,5,0.74,27.92,6.45,0.2,0.033,0.244,0.15,LOW,0
12-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.01,0.78,121,0.61,27.55,6.61,0.153,0.271,0.065,0.177,LOW,0
13-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.27,1.38,163,0.6,26.9,6.34,0.228,0.179,0.115,0.188,LOW,0
14-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.24,0.22,140,0.75,26.42,6.83,0.131,0.133,0.018,0.109,LOW,0
15-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.03,1.25,152,0.72,27.16,6.46,0.21,0.271,0.104,0.21,LOW,0
16-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.35,0.41,117,0.65,26.05,5.85,0.125,0.228,0.034,0.143,LOW,0
17-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.32,2.35,160,0.6,29,6.14,0.29,0.227,0.196,0.249,LOW,0
18-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.29,1.79,175,0.68,26.45,6.87,0.265,0.207,0.149,0.221,LOW,0
19-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.56,1.35,87,0.61,27.37,6.51,0.163,0.418,0.113,0.242,LOW,0
20-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.48,1.28,108,0.63,25.09,6.72,0.175,0.352,0.107,0.223,LOW,0
21-11-2025,PVT_AMRI_KOL,AMRI Hospitals,7.16,1.79,79,0.65,27,5.06,0.185,0.093,0.149,0.146,LOW,0
