date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag
23-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,2,5,4,31,0.89,43.3,2.01,0
24-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,27,1,0,1,25,0.73,54.2,1.41,0
25-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,2,1,1,32,0.86,34,2.69,0
26-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,32,2,2,2,26,0.77,48.3,1.52,0
27-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,37,2,1,3,31,0.7,33.7,1.6,0
28-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,38,3,4,3,28,0.86,42.5,2.58,0
29-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,41,3,4,2,32,0.66,25.7,2.23,0
30-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,30,0,0,1,29,0.62,22.5,1.02,0
31-10-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,39,1,4,1,33,0.99,41.7,2.42,0
01-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,28,1,3,2,22,0.85,45,0.74,0
02-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,33,2,4,1,26,0.86,43.8,0.6,0
03-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,2,1,2,31,0.95,37.5,2.01,0
04-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,3,5,1,25,0.97,30.4,2.18,0
05-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,33,2,1,1,29,0.8,35.2,0.61,0
06-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,19,1,1,0,17,0.88,31.3,2.51,0
07-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,2,5,1,26,0.87,38.1,1.5,0
08-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,31,2,4,1,24,0.7,65.9,1.59,0
09-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,30,2,3,0,25,0.65,45.2,1.24,0
10-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,37,1,5,0,31,0.8,48.6,1.01,0
11-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,37,2,4,2,29,0.65,46.9,1.02,0
12-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,25,2,3,0,20,0.75,28,2.61,0
13-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,1,6,1,26,0.72,43.1,1.1,0
14-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,43,1,3,1,38,0.59,38.5,2.62,0
15-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,45,3,5,3,34,0.9,30.2,0.97,0
16-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,3,5,3,24,0.95,50.1,0.87,0
17-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,2,3,1,29,0.62,39.5,0.71,0
18-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,39,2,6,1,30,0.82,41.8,2.34,0
19-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,37,4,6,2,25,0.76,44.3,2.1,0
20-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,32,2,6,2,22,0.96,37.9,2.24,0
21-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,24,1,1,2,20,0.78,30.9,0.89,0
22-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,31,2,1,2,26,0.73,36.5,2.56,0
23-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,1,1,3,30,0.92,11.6,0.83,0
24-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,44,3,3,1,37,0.67,61.4,1.64,0
25-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,1,3,2,30,0.87,53.1,1.37,0
26-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,31,2,3,2,24,0.88,29.6,0.65,0
27-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,1,2,2,37,0.98,26.1,1.69,0
28-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,1,0,1,33,0.68,29.1,2.73,0
29-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,31,2,1,4,24,0.79,37,1.67,0
30-11-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,32,2,1,2,27,0.95,44.4,1.44,0
01-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,38,1,2,2,33,0.68,41.1,2.76,0
02-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,39,1,5,0,33,0.99,24.8,2.17,0
03-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,2,4,1,27,0.79,25.2,1.39,0
04-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,31,1,4,0,26,0.63,38.1,0.85,0
05-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,2,4,2,28,0.89,26.8,2.78,0
06-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,2,4,2,26,0.68,29.5,2.35,0
07-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,59,21,13,18,7,0.88,22.6,1.38,1
08-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,28,2,1,1,24,0.73,41.8,2.43,0
09-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,1,3,1,31,0.75,33.4,1.03,0
10-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,52,18,13,23,0,1,36.1,2.27,1
11-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,49,18,10,21,0,0.89,28.8,2.59,1
12-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,58,18,12,22,6,0.94,29.4,1.08,1
13-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,50,17,13,17,3,0.75,28.3,2.39,1
14-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,66,16,21,23,6,1,57.4,0.91,1
15-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,61,23,17,23,0,0.85,33.9,1.61,1
16-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,54,20,11,23,0,0.87,41,1.23,1
17-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,47,12,10,16,9,1,48.8,1.63,1
18-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,54,20,14,18,2,1,36.7,1.17,1
19-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,1,1,3,30,0.97,51.1,1.71,0
20-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,43,2,3,0,38,0.96,20.9,1.46,0
21-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,39,2,4,3,30,0.85,24.7,2.19,0
22-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,38,2,6,0,30,1,16.8,2.41,0
23-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,2,4,3,26,0.86,35,1.2,0
24-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,47,4,5,4,34,0.98,50.3,2.64,0
25-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,43,2,4,0,37,0.68,26.8,2.29,0
26-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,44,2,4,2,36,0.77,37.4,1.75,0
27-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,40,2,7,3,28,0.66,29.5,1.77,1
28-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,33,2,1,2,28,0.65,41.1,2.03,0
29-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,52,3,3,2,44,0.73,51,2.33,0
30-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,40,2,4,1,33,0.69,45.2,2.45,0
31-12-2025,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,40,2,4,0,34,0.67,36.9,2.6,0
01-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,38,3,7,1,27,1,23.8,0.62,1
02-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,29,2,3,4,20,0.63,23.7,1.9,0
03-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,49,2,4,2,41,0.87,56.3,1.18,0
04-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,39,2,5,0,32,0.93,39.1,2.27,0
05-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,43,3,3,2,35,0.6,38.9,1.05,0
06-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,2,6,2,32,0.77,46.9,1.9,0
07-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,3,1,3,29,0.66,37.2,2.54,0
08-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,47,4,3,2,38,0.82,35.6,1.56,0
09-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,33,1,1,2,29,0.87,34.3,2.17,0
10-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,1,3,0,30,0.92,42.2,2.54,0
11-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,32,2,5,1,24,0.97,48.3,0.84,0
12-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,33,2,1,2,28,0.63,31.2,1.54,0
13-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,2,2,2,30,0.99,41.2,2.62,0
14-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,40,2,1,3,34,0.79,31.6,0.99,0
15-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,25,1,2,0,22,0.83,52.5,1.77,0
16-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,1,4,2,35,0.71,45,1.69,0
17-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,47,2,2,2,41,0.62,36.3,1.42,0
18-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,2,4,3,26,0.89,42.3,0.72,0
19-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,3,4,2,33,0.96,57.4,0.94,0
20-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,2,3,1,28,0.71,32.3,2.68,0
21-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,49,16,15,15,3,0.85,44.5,1.97,1
22-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,32,3,5,1,23,0.99,44.2,2.12,0
23-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,2,1,1,32,0.98,41.6,2.28,0
24-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,51,13,16,21,1,0.86,31.3,1.35,1
25-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,54,15,11,21,7,0.83,35.5,1.31,1
26-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,58,20,12,25,1,0.85,38.1,1.91,1
27-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,67,20,18,23,6,0.84,44.1,1.96,1
28-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,54,16,17,20,1,0.9,22.7,1.33,1
29-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,57,22,19,24,0,1,31.5,2.77,1
30-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,55,15,18,21,1,1,29.7,1.86,1
31-01-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,50,19,12,19,0,1,34.4,1.84,1
01-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,2,5,2,33,0.76,41,2.56,0
02-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,37,2,3,3,29,0.99,39.7,2.43,0
03-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,1,2,1,30,0.88,35.2,0.95,0
04-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,37,1,3,1,32,0.93,24.4,2.46,0
05-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,46,2,7,3,34,0.87,42.4,1.89,1
06-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,27,1,0,0,26,0.93,49.4,0.62,0
07-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,2,1,1,30,0.76,16.5,2.17,0
08-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,44,3,4,1,36,0.73,29.8,1.11,0
09-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,2,2,1,29,0.74,34.4,2.54,0
10-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,41,2,3,2,34,0.76,36.5,0.63,0
11-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,35,2,2,3,28,0.77,47.1,2.63,0
12-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,24,1,2,2,19,0.74,44.4,1.1,0
13-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,1,2,1,38,0.94,23.6,2.3,0
14-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,31,1,2,2,26,0.67,40.8,2.76,0
15-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,2,2,1,37,0.97,41.5,0.78,0
16-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,36,1,2,3,30,0.93,26.3,2.62,0
17-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,40,2,1,2,35,0.64,28.7,2.12,0
18-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,42,3,4,1,34,0.72,51.4,2.73,0
19-02-2026,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,34,1,3,1,29,0.68,39.8,0.85,0
24-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,47,3,1,3,40,0.84,28.6,1.07,0
25-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,46,4,3,1,38,0.64,41.1,2.35,0
26-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,53,4,6,1,42,0.97,40.2,0.73,0
27-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,36,2,2,5,27,0.98,44.2,2.46,0
28-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,4,4,1,36,0.76,39.9,1.08,0
29-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,51,4,2,3,42,0.66,42.1,2.16,0
30-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,44,3,1,4,36,0.67,37.5,1.1,0
31-08-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,42,3,2,3,34,0.62,32,2.21,0
01-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,43,4,2,4,33,0.98,16.7,0.96,0
02-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,49,5,3,5,36,0.63,42.5,2.19,0
03-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,8,3,3,31,0.73,35.3,0.92,1
04-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,44,3,1,2,38,0.6,31.6,2.74,0
05-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,37,5,3,3,26,0.83,52.2,2.79,0
06-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,49,5,5,4,35,0.79,38,2.57,0
07-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,51,4,2,6,39,0.99,36.8,1.81,0
08-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,63,4,4,3,52,0.75,36.9,0.99,0
09-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,4,2,4,35,0.9,48.1,1.75,0
10-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,49,2,2,3,42,0.7,26.3,2.69,0
11-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,47,3,5,2,37,0.88,39.8,2.58,0
12-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,41,5,2,5,29,0.64,33.6,1.87,0
13-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,61,5,3,0,53,0.59,25.8,2.69,0
14-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,41,2,1,1,37,0.7,31.8,1.84,0
15-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,36,2,3,2,29,0.81,50,2.18,0
16-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,48,0,2,2,44,0.96,34.3,1.13,0
17-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,4,4,1,36,0.65,43.8,0.85,0
18-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,44,4,2,3,35,0.97,34.5,1.61,0
19-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,43,3,4,4,32,0.69,58.7,2.25,0
20-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,50,2,2,4,42,0.73,33.5,1.27,0
21-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,44,5,1,5,33,0.83,34,0.85,0
22-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,46,4,2,6,34,0.68,47.4,2.01,0
23-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,49,5,5,6,33,0.94,29.7,1.33,0
24-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,36,1,2,0,33,0.72,43,0.64,0
25-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,46,4,1,3,38,0.6,52,2.13,0
26-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,40,2,2,1,35,0.98,27.4,2.2,0
27-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,44,3,4,2,35,0.72,45.8,2.27,0
28-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,47,7,2,8,30,0.69,24.5,1.86,1
29-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,39,0,1,2,36,0.95,36.9,1.31,0
30-09-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,52,2,1,5,44,0.67,37.5,1.66,0
01-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,37,1,2,1,33,0.98,31.9,2.16,0
02-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,54,2,1,0,51,0.87,49.4,2.36,0
03-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,30,3,2,1,24,0.63,48.9,0.78,0
04-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,38,1,1,0,36,0.81,34.8,0.76,0
05-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,57,3,5,4,45,0.74,38.6,0.6,0
06-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,36,2,2,3,29,0.67,37.5,2.64,0
07-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,53,4,1,5,43,0.97,52.5,2.75,0
08-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,22,0,0,0,22,0.81,40.1,1.91,0
09-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,48,2,1,4,41,0.78,39.5,1.81,0
10-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,50,1,5,3,41,0.79,39.1,1.91,0
11-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,5,3,4,33,0.78,31.9,1.15,0
12-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,54,2,4,0,48,0.87,15.2,0.82,0
13-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,35,1,1,1,32,0.74,46.4,2.16,0
14-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,35,1,1,0,33,0.74,31.3,1.93,0
15-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,40,2,1,1,36,0.69,51.4,1.41,0
16-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,42,1,2,0,39,0.96,54.9,2.14,0
17-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,50,1,3,3,43,0.93,55.8,1.35,0
18-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,2,2,5,36,0.75,40.3,1.93,0
19-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,44,2,2,3,37,0.8,52.3,0.77,0
20-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,47,3,4,2,38,0.73,34,1.4,0
21-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,39,2,3,1,33,0.82,56.7,2.04,0
22-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,39,1,0,4,34,0.62,30.5,1.79,0
23-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,36,3,2,4,27,0.76,44.2,1.54,0
24-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,41,1,1,1,38,0.69,27.5,2.47,0
25-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,36,1,3,3,29,0.9,36.1,0.73,0
26-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,31,0,1,1,29,0.94,38.5,0.93,0
27-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,40,3,5,3,29,0.89,32.9,1.07,0
28-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,49,3,3,6,37,1,27.5,0.67,0
29-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,42,2,0,2,38,0.79,51,0.99,0
30-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,1,3,1,40,0.6,41.5,2.55,0
31-10-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,50,2,5,0,43,0.76,41.8,0.8,0
01-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,39,1,2,0,36,0.63,42.6,2.3,0
02-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,46,2,3,1,40,0.8,34.4,2.62,0
03-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,41,2,2,3,34,0.92,47,1.35,0
04-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,41,2,2,1,36,0.97,46.6,1.12,0
05-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,34,0,0,0,34,0.58,42.8,2.71,0
06-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,33,2,1,1,29,0.78,31,0.94,0
07-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,45,2,1,1,41,0.89,23.6,1.9,0
08-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,37,1,2,1,33,0.69,37.3,2.66,0
09-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,41,3,2,1,35,0.73,45.6,2.1,0
10-11-2025,PVT_SIR_GANGA_RAM,Sir Ganga Ram Hospital,private,New Delhi,Delhi,42,2,2,1,37,0.91,37.8,1.98,0
