date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag,tenant_profile,hospital_name_water,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag,lat,lng,rolling_cases_24h,rolling_cases_72h,delta_cases,case_growth_rate,water_contamination_index,humidity_index,rainfall_index,environmental_risk_index,future_cases_48h,predicted_cases_48h,raw_risk_score,riskScore,riskLevel,anomaly_val,is_anomaly,anomaly_score
2025-09-07,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,62,4,9,5,30,0.4067796610169493,34.4,1.52,0,meridian,Meridian Health — Mumbai - East,7.13,4.33,32,0.11,25.66,4.99,0.275,0.61,0.566,0.068,LOW,0,19.0449,72.8197,0.24761904761904763,0.3136363636363636,0.4186046511627907,0.06370892018779342,0.009939747055588245,0.0,0.1289458010720667,0.12894580107206677,66.0,71.34358908512694,30.12508605643909,18.751514530227787,Low,1,False,0.12155197056722139
2025-09-08,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,77,11,6,6,44,0.4067796610169493,45.6,1.25,0,meridian,Meridian Health — Mumbai - East,6.99,1.98,148,0.17,25.14,8.15,0.547,0.422,0.664,0.05,LOW,0,19.0449,72.8197,0.3190476190476191,0.31969696969696965,0.5016611295681064,0.09910949568378011,0.041099009317055575,0.0,0.05896366885050626,0.0589636688505063,70.0,76.61870886734204,32.47009051495355,21.20973633726284,Low,1,False,0.12993840875402546
2025-09-09,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,66,6,8,6,38,0.8135593220338982,42.3,0.82,0,meridian,Meridian Health — Mumbai - East,7.15,3.16,189,0.15,20.18,6.86,0.348,0.343,0.517,0.073,LOW,0,19.0449,72.8197,0.2666666666666667,0.31060606060606055,0.4152823920265781,0.0633400402414487,0.052688751640737184,0.0,0.09410363311494939,0.0941036331149494,63.0,68.62173910310462,29.970394521613457,18.58935445292329,Low,1,False,0.12856471342206083
2025-09-10,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,70,7,8,8,24,0.6440677966101694,29.6,1.09,0,meridian,Meridian Health — Mumbai - East,7.17,3.31,104,0.1,25.3,6.31,0.445,0.33,0.707,0.063,LOW,0,19.0449,72.8197,0.28571428571428575,0.3227272727272727,0.46511627906976744,0.08225352112676057,0.029416000427928943,0.0,0.09857057772483623,0.09857057772483624,75.0,71.81328850975798,30.593501193989425,19.242544857138554,Low,1,False,0.15478691654073562
2025-09-11,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,63,6,6,8,19,0.5254237288135591,32.1,0.7,0,meridian,Meridian Health — Mumbai - East,7.05,5.04,49,0.16,27.55,5.1,0.702,0.624,0.49,0.081,LOW,0,19.0449,72.8197,0.25238095238095243,0.30151515151515146,0.4285714285714286,0.06732394366197184,0.014786865324451065,0.0,0.15008933889219775,0.15008933889219778,82.0,69.56617523939893,29.770969444415083,18.38030108764771,Low,1,False,0.13447508776605854
2025-09-12,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,75,11,11,8,28,0.6440677966101694,15.6,0.91,0,meridian,Meridian Health — Mumbai - East,7.28,2.71,195,0.18,26.57,5.21,0.394,0.618,0.195,0.067,LOW,0,19.0449,72.8197,0.30952380952380953,0.3151515151515151,0.49169435215946844,0.09432595573440644,0.054229021537718775,0.0,0.08070279928528887,0.0807027992852889,72.0,71.12245602535538,30.882881049126603,19.545896037487907,Low,1,False,0.1342367490783879
2025-09-13,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,82,7,6,15,39,0.6779661016949153,38.1,1.08,1,meridian,Meridian Health — Mumbai - East,6.84,3.45,287,0.13,27.13,6.12,0.285,0.442,0.649,0.091,LOW,0,19.0449,72.8197,0.3428571428571429,0.3333333333333333,0.4750830564784053,0.08529577464788732,0.07965239002431788,0.0,0.10273972602739727,0.10273972602739723,70.0,73.1736214417635,32.68641753770891,21.436507677870473,Low,1,False,0.1307638151637368
2025-09-14,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,72,11,8,12,29,0.5932203389830509,31.0,1.17,0,meridian,Meridian Health — Mumbai - East,7.08,2.99,271,0.16,29.87,4.47,0.182,0.563,0.455,0.082,LOW,0,19.0449,72.8197,0.29523809523809524,0.34696969696969693,0.4186046511627907,0.0652834077636551,0.07512621846595702,0.0,0.08904109589041097,0.08904109589041098,57.0,74.74567035044647,33.04246565306141,21.809745877198978,Low,1,False,0.133186012930761
2025-09-15,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,70,10,4,13,35,0.23728813559322048,24.8,1.04,0,meridian,Meridian Health — Mumbai - East,6.82,1.87,106,0.24,25.59,6.89,0.267,0.794,0.444,0.042,LOW,0,19.0449,72.8197,0.28571428571428575,0.3393939393939394,0.4451827242524917,0.07403755868544601,0.029570987514624333,0.0,0.05568790946992258,0.055687909469922525,72.0,78.04984123112655,32.66394521258858,21.412950383783034,Low,1,False,0.15301036651625533
2025-09-16,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,57,7,8,11,22,0.7288135593220338,33.6,0.89,0,meridian,Meridian Health — Mumbai - East,7.02,4.68,150,0.27,28.96,4.91,0.458,0.35,0.462,0.09,LOW,0,19.0449,72.8197,0.22380952380952385,0.30151515151515146,0.40863787375415284,0.059356136820925554,0.042389653994757866,0.0,0.13936867182846932,0.13936867182846935,61.0,68.21511065805863,29.951420601350886,18.569464467475697,Low,1,False,0.12309928586148033
2025-09-17,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,72,5,10,9,36,0.23728813559322048,45.7,1.34,0,meridian,Meridian Health — Mumbai - East,6.87,4.08,244,0.11,25.15,5.26,0.437,0.177,0.585,0.094,LOW,0,19.0449,72.8197,0.29523809523809524,0.30151515151515146,0.5016611295681064,0.10108228317272053,0.06802561538788605,0.0,0.12150089338892199,0.121500893388922,63.0,69.08507241536324,30.8898063616711,19.553155705696895,Low,1,False,0.1074802183120489
2025-09-18,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,61,9,7,8,34,0.6440677966101694,26.7,1.08,0,meridian,Meridian Health — Mumbai - East,7.17,3.35,81,0.22,26.76,7.78,0.52,0.537,0.421,0.061,LOW,0,19.0449,72.8197,0.24285714285714288,0.2878787878787879,0.4152823920265781,0.062417840375586855,0.023117764126112852,0.0,0.09976176295413938,0.09976176295413941,69.0,65.19863334537456,27.770603891474607,16.283357430920034,Low,1,False,0.1335336386407212
2025-09-19,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,63,4,9,9,21,0.7457627118644067,45.3,1.36,0,meridian,Meridian Health — Mumbai - East,7.0,0.34,197,0.23,25.34,6.92,0.61,0.422,0.369,0.032,LOW,0,19.0449,72.8197,0.25238095238095243,0.29696969696969694,0.4584717607973422,0.0796675132763796,0.05408912168955126,0.0,0.010125074449076833,0.010125074449076843,74.0,71.31080325677289,30.24824569788646,18.880620347171238,Low,1,False,0.1359869290947774
2025-09-20,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,69,7,9,9,37,0.6101694915254238,47.0,1.03,0,meridian,Meridian Health — Mumbai - East,6.79,4.59,260,0.06,25.58,6.05,0.632,0.532,0.324,0.104,LOW,0,19.0449,72.8197,0.280952380952381,0.29242424242424236,0.47176079734219273,0.08547283702213279,0.07256550261763588,0.0,0.13668850506253724,0.13668850506253727,67.0,67.11228214598154,30.388762987547068,19.027921843530862,Low,1,False,0.13087220117002368
2025-09-21,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,74,6,11,13,42,0.7118644067796608,36.2,0.79,0,meridian,Meridian Health — Mumbai - East,6.95,4.4,222,0.21,24.6,7.21,0.447,0.429,0.692,0.096,LOW,0,19.0449,72.8197,0.3047619047619048,0.31212121212121213,0.4684385382059801,0.08335578689528475,0.06206752773651647,0.0,0.13103037522334723,0.13103037522334726,81.0,70.74600774730656,31.470732683251594,20.162129282188296,Low,1,False,0.1440159151962367
2025-09-22,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,67,5,8,7,40,0.4067796610169493,43.0,1.19,0,meridian,Meridian Health — Mumbai - East,7.11,3.67,194,0.21,29.65,6.75,0.36,0.37,0.743,0.081,LOW,0,19.0449,72.8197,0.27142857142857146,0.3181818181818182,0.4285714285714286,0.06782641796726303,0.05419473235924636,0.0,0.10929124478856463,0.10929124478856467,75.0,70.73063150889136,31.011007022219584,19.68020796169818,Low,1,False,0.13575059404990503
2025-09-23,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,81,12,13,8,47,0.5423728813559322,33.7,1.26,0,meridian,Meridian Health — Mumbai - East,7.04,2.55,266,0.18,28.44,7.18,0.399,0.464,0.441,0.074,LOW,0,19.0449,72.8197,0.3380952380952381,0.33636363636363636,0.49833887043189373,0.09604372503678789,0.07362846715028123,0.0,0.07593805836807624,0.07593805836807621,61.0,74.05315206816573,32.58949542545549,21.334906143996974,Low,1,False,0.11862856181282638
2025-09-24,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,75,6,11,10,42,0.5762711864406779,33.5,0.97,0,meridian,Meridian Health — Mumbai - East,7.05,2.92,46,0.28,22.31,7.45,0.511,0.049,0.549,0.049,LOW,0,19.0449,72.8197,0.30952380952380953,0.33787878787878783,0.4318936877076412,0.0697339593114241,0.013382380574220299,0.0,0.08695652173913043,0.08695652173913038,68.0,73.74535401582078,30.76917824094623,19.4267036318721,Low,1,False,0.14319455533935688
2025-09-25,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,61,4,6,6,28,0.6779661016949153,40.5,1.12,0,meridian,Meridian Health — Mumbai - East,7.07,4.59,246,0.23,25.17,5.36,0.313,0.197,0.493,0.102,LOW,0,19.0449,72.8197,0.24285714285714288,0.32878787878787874,0.4053156146179402,0.05926760563380282,0.06870591268877907,0.0,0.13668850506253724,0.13668850506253727,77.0,72.0351469771224,32.242121222137705,20.970760635148707,Low,1,False,0.11780664723537032
2025-09-26,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,68,7,10,6,27,0.694915254237288,21.9,1.26,0,meridian,Meridian Health — Mumbai - East,7.26,2.99,225,0.17,30.4,6.71,0.475,0.342,0.572,0.075,LOW,0,19.0449,72.8197,0.2761904761904762,0.3090909090909091,0.4750830564784053,0.08728700069268068,0.06253248899660263,0.0,0.08904109589041097,0.08904109589041098,69.0,70.15808488462226,30.82961958265109,19.490063095299085,Low,1,False,0.13326390223679335
2025-09-27,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,77,9,9,14,38,0.5254237288135591,32.2,1.75,0,meridian,Meridian Health — Mumbai - East,7.08,3.39,206,0.2,25.04,5.65,0.619,0.293,0.683,0.078,LOW,0,19.0449,72.8197,0.3190476190476191,0.31212121212121213,0.4817275747508306,0.08892294946147473,0.05740557103140477,0.0,0.10095294818344254,0.10095294818344258,69.0,70.39633489507828,30.89023057080788,19.553600395747267,Low,1,False,0.14145151107391857
2025-09-28,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,69,5,9,9,34,0.5932203389830509,29.8,0.42,0,meridian,Meridian Health — Mumbai - East,7.31,2.95,141,0.13,24.97,6.33,0.244,0.589,0.638,0.063,LOW,0,19.0449,72.8197,0.280952380952381,0.3242424242424242,0.42524916943521596,0.06696177062374245,0.03948604636171243,0.0,0.08784991066110781,0.08784991066110781,85.0,72.59328580056003,31.100394817686464,19.77391142025735,Low,1,False,0.14773793015823605
2025-09-29,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,69,9,5,11,26,0.2881355932203389,42.9,0.86,0,meridian,Meridian Health — Mumbai - East,7.14,0.79,337,0.18,28.45,4.84,0.37,0.3,0.537,0.058,LOW,0,19.0449,72.8197,0.280952380952381,0.32575757575757575,0.45182724252491696,0.07661971830985916,0.09263564456111908,0.0,0.023525908278737347,0.02352590827873735,95.0,78.69093028852826,34.49070053503225,23.32790186860585,Low,1,False,0.12497930261690154
2025-09-30,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,85,6,7,16,29,0.8135593220338982,31.5,1.09,1,meridian,Meridian Health — Mumbai - East,6.98,1.46,208,0.22,28.38,4.71,0.309,0.187,0.546,0.05,LOW,0,19.0449,72.8197,0.3571428571428572,0.33787878787878783,0.5049833887043189,0.09817513778322107,0.05741654356851595,0.0,0.043478260869565216,0.04347826086956519,83.0,75.82015642190548,32.48534148451332,21.22572362710109,Low,1,False,0.11879081480684572
2025-10-01,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,95,9,9,11,46,0.4237288135593221,53.9,1.23,1,meridian,Meridian Health — Mumbai - East,7.05,2.21,106,0.11,28.49,4.96,0.377,0.368,0.441,0.047,LOW,0,19.0449,72.8197,0.4047619047619048,0.37727272727272726,0.4850498338870432,0.0875559237779619,0.02964642370726368,0.0,0.06581298391899941,0.06581298391899937,57.0,78.11310321131928,32.79276383493562,21.547988398510867,Low,1,False,0.15596361079843468
2025-10-02,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,83,11,8,12,44,0.49152542372881347,36.6,1.11,1,meridian,Meridian Health — Mumbai - East,7.16,2.47,125,0.12,29.16,7.63,0.46,0.36,0.532,0.054,LOW,0,19.0449,72.8197,0.34761904761904766,0.3984848484848485,0.4119601328903655,0.06487768717568569,0.034944787564823686,0.0,0.07355568790946994,0.07355568790946998,72.0,89.8261334570658,37.71435388886574,26.707193939434248,Low,1,False,0.1495415940835071
2025-10-03,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,57,8,4,7,29,0.9322033898305083,36.9,1.25,0,meridian,Meridian Health — Mumbai - East,6.97,5.05,225,0.1,23.4,7.58,0.493,0.224,0.401,0.106,LOW,0,19.0449,72.8197,0.22380952380952385,0.356060606060606,0.3654485049833887,0.04750042423213983,0.06306602861363365,0.0,0.15038713519952354,0.15038713519952351,66.0,76.42115734916506,33.96431515007027,22.77610247755573,Low,1,False,0.08301420618366223
2025-10-04,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,72,9,6,6,36,0.6440677966101694,41.1,1.43,0,meridian,Meridian Health — Mumbai - East,6.9,3.74,141,0.29,28.86,5.62,0.115,0.501,0.547,0.075,LOW,0,19.0449,72.8197,0.29523809523809524,0.3212121212121212,0.5016611295681064,0.10108228317272053,0.03967395105974135,0.0,0.11137581893984516,0.11137581893984516,61.0,71.77749901648482,31.014976327784623,19.68436890623854,Low,1,False,0.12469080521145565
2025-10-05,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,66,4,7,13,32,0.49152542372881347,27.6,1.4,0,meridian,Meridian Health — Mumbai - East,7.01,2.66,0,0.17,22.35,5.42,0.395,0.364,0.829,0.039,LOW,0,19.0449,72.8197,0.2666666666666667,0.2954545454545454,0.4318936877076412,0.06887323943661972,0.0006871551365875135,0.0,0.07921381774865993,0.07921381774865988,64.0,71.4321411592195,29.385609295272022,17.976335662871563,Low,1,False,0.10441075979955639
2025-10-06,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,61,6,4,11,22,0.6101694915254238,46.9,1.77,0,meridian,Meridian Health — Mumbai - East,7.0,4.1,138,0.32,29.22,5.61,0.488,0.311,0.646,0.08,LOW,0,19.0449,72.8197,0.24285714285714288,0.30151515151515146,0.43521594684385384,0.06957746478873239,0.03893604793901464,0.0,0.12209648600357355,0.12209648600357359,61.0,68.15337776539492,29.650397404364146,18.25390780208454,Low,1,False,0.14862211757598748
2025-10-07,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,64,8,6,6,28,0.7627118644067795,37.8,0.49,0,meridian,Meridian Health — Mumbai - East,6.97,3.68,299,0.32,27.74,7.03,0.579,0.34,0.588,0.096,LOW,0,19.0449,72.8197,0.2571428571428572,0.28939393939393937,0.46179401993355484,0.0811914107596398,0.08298941287325486,0.0,0.10958904109589042,0.1095890410958904,67.0,66.09772747744434,30.024663788134287,18.646243851972798,Low,1,False,0.12921563670322045
2025-10-08,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,61,8,5,9,28,0.49152542372881347,39.0,0.71,0,meridian,Meridian Health — Mumbai - East,7.13,1.96,84,0.24,30.34,5.89,0.317,0.475,0.502,0.041,LOW,0,19.0449,72.8197,0.24285714285714288,0.2818181818181818,0.4418604651162791,0.07226232394366197,0.023553922476282175,0.0,0.058368076235854674,0.058368076235854716,70.0,66.25042755738254,27.79046945960003,16.304182113192063,Low,1,False,0.14385775540903273
2025-10-09,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,67,8,9,9,26,0.5423728813559322,26.3,1.16,0,meridian,Meridian Health — Mumbai - East,6.83,3.53,202,0.12,27.8,3.19,0.284,0.392,0.472,0.08,LOW,0,19.0449,72.8197,0.27142857142857146,0.2909090909090909,0.47176079734219273,0.08576310320942046,0.05635906530442619,0.0,0.10512209648600357,0.10512209648600357,69.0,65.52701045478341,28.952797105906185,17.522627202579898,Low,1,False,0.13531912279660757
2025-10-10,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,70,10,8,11,32,0.2881355932203389,30.5,0.97,0,meridian,Meridian Health — Mumbai - East,6.97,2.97,8,0.19,27.8,7.09,0.374,0.498,0.319,0.045,LOW,0,19.0449,72.8197,0.28571428571428575,0.3,0.46179401993355484,0.0807820054656296,0.0029694428557125083,0.0,0.0884455032757594,0.0884455032757594,70.0,71.57680033709472,29.60425845326686,18.20554125193609,Low,1,False,0.11120985191642346
2025-10-11,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,69,10,5,8,25,0.5254237288135591,30.3,1.02,0,meridian,Meridian Health — Mumbai - East,7.23,2.41,336,0.16,32.66,5.71,0.428,0.21,0.467,0.082,LOW,0,19.0449,72.8197,0.280952380952381,0.31212121212121213,0.4485049833887043,0.0752917505030181,0.09281806299059242,0.0,0.0717689100655152,0.07176891006551522,64.0,70.7372451167171,31.79712903705977,20.504284126182178,Low,1,False,0.1219182827598615
2025-10-12,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,70,6,6,6,28,0.6440677966101694,34.0,0.46,0,meridian,Meridian Health — Mumbai - East,7.0,5.41,100,0.24,22.47,6.1,0.575,0.517,0.296,0.093,LOW,0,19.0449,72.8197,0.28571428571428575,0.31666666666666665,0.4551495016611296,0.07796693202694427,0.028871488273786744,0.0,0.16110780226325194,0.16110780226325194,62.0,70.3826837494382,30.630296170621403,19.28111630360965,Low,1,False,0.15681309496166174
2025-10-13,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,64,6,9,8,36,0.9999999999999999,34.9,1.02,0,meridian,Meridian Health — Mumbai - East,6.96,3.14,286,0.28,33.34,6.83,0.305,0.696,0.436,0.086,LOW,0,19.0449,72.8197,0.2571428571428572,0.30757575757575756,0.4318936877076412,0.06865191146881287,0.07927658062826004,0.0,0.0935080405002978,0.09350804050029782,85.0,72.7603384252479,32.41751319394994,21.154620571244877,Low,1,False,0.12425230464762599
2025-10-14,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,62,6,9,10,33,0.5084745762711863,13.1,1.43,0,meridian,Meridian Health — Mumbai - East,6.99,3.5,219,0.24,22.24,5.53,0.485,0.508,0.591,0.082,LOW,0,19.0449,72.8197,0.24761904761904763,0.29696969696969694,0.4451827242524917,0.07371478873239437,0.060992219099621034,0.0,0.1042287075640262,0.10422870756402625,73.0,68.75503988144263,30.374069601205946,19.01251905715585,Low,1,False,0.13061261291970333
2025-10-15,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,85,13,12,16,37,0.22033898305084754,25.8,0.94,1,meridian,Meridian Health — Mumbai - East,7.1,3.79,149,0.2,32.8,5.38,0.55,0.414,0.786,0.076,LOW,0,19.0449,72.8197,0.3571428571428572,0.31969696969696965,0.5282392026578073,0.11110404361653795,0.04188217415336589,0.0,0.1128648004764741,0.11286480047647407,70.0,72.22421222987892,31.274798121317286,19.956734955047487,Low,1,False,0.1023042479076981
2025-10-16,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,73,5,5,7,30,0.694915254237288,50.3,1.57,0,meridian,Meridian Health — Mumbai - East,7.04,1.49,224,0.2,29.25,6.7,0.593,0.364,0.643,0.053,LOW,0,19.0449,72.8197,0.30000000000000004,0.3333333333333333,0.4119601328903655,0.06349627174813588,0.06181653095009827,0.0,0.04437164979154259,0.04437164979154262,77.0,75.5615299407307,32.522824402710654,21.26501622911276,Low,1,False,0.13431747046690112
2025-10-17,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,70,6,9,12,26,0.9322033898305083,33.9,0.88,0,meridian,Meridian Health — Mumbai - East,7.26,4.26,72,0.1,23.78,7.78,0.279,0.874,0.295,0.073,LOW,0,19.0449,72.8197,0.28571428571428575,0.34545454545454546,0.4418604651162791,0.07279953694771368,0.020910912599627206,0.0,0.1268612269207862,0.12686122692078616,78.0,76.14884570035912,32.355477927340324,21.089590227856284,Low,1,False,0.14682678616154576
2025-10-18,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,77,6,12,10,41,0.35593220338983056,40.8,0.85,0,meridian,Meridian Health — Mumbai - East,7.28,3.87,127,0.18,30.0,5.13,0.343,0.31,0.295,0.075,LOW,0,19.0449,72.8197,0.3190476190476191,0.3333333333333333,0.4750830564784053,0.08591549295774648,0.03589391202494058,0.0,0.11524717093508041,0.11524717093508041,64.0,74.0202697244194,31.837396959866787,20.54649619345941,Low,1,False,0.15275040801289042
