date,hospital_id,hospital_name,hospital_type,city,state,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,conductivity_uS_cm,contamination_event_flag,water_risk_score
2026-01-17,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.38,1.7,30,214,0.54,23.65,6.76,503,0,0.099
2026-01-18,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.16,2.79,75,290,0.6,24.35,6.69,382,0,0.122
2026-01-19,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.07,2.94,112,320,0.48,24.23,7.29,498,0,0.161
2026-01-20,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.16,2.53,2,218,0.63,23.96,6.57,435,0,0.085
2026-01-21,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.25,2.57,23,304,0.46,22.67,6.57,569,0,0.1
2026-01-22,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.14,3.22,22,258,0.58,21.65,6.08,481,0,0.117
2026-01-23,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.25,2.87,108,218,0.59,24.95,6.76,450,0,0.139
2026-01-24,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.38,2.31,104,310,0.56,23.59,8.01,434,0,0.147
2026-01-25,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.41,2.43,141,230,0.53,23.09,7.76,402,0,0.171
2026-01-26,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.11,2.79,93,248,0.44,25.23,7.37,302,0,0.145
2026-01-27,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.13,2.61,2,268,0.66,23.39,7.56,315,0,0.093
2026-01-28,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.29,2.31,87,188,0.41,24.5,6.24,395,0,0.131
2026-01-29,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.46,21.801115364747695,1388,223,0.04645197842488746,23.78,3.277355915789454,369,1,1.0
2026-01-30,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.27,2.65,75,270,0.41,22.66,5.31,392,0,0.132
2026-01-31,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.33,3.77,62,297,0.54,24.02,6.25,251,0,0.164
2026-02-01,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.39,2.69,169,216,0.7,23.56,6.2,403,0,0.186
2026-02-02,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.26,2.68,1,186,0.44,25.28,6.09,297,0,0.099
2026-02-03,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.11,2.66,23,239,0.44,25.19,6.91,573,0,0.113
2026-02-04,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.19,2.52,151,263,0.43,24.6,6.86,292,0,0.145
2026-02-05,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.16,2.86,175,274,0.46,22.96,7.1,248,0,0.168
2026-02-06,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.14,3.71,71,223,0.41,24.97,6.66,402,0,0.161
2026-02-07,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.28,2.84,52,203,0.43,24.85,6.95,444,0,0.129
2026-02-08,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.17,3.26,11,295,0.45,23.2,6.53,477,0,0.113
2026-02-09,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.24,2.75,9,259,0.5,22.86,6.69,428,0,0.094
2026-02-10,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.52,2.3,30,259,0.43,22.49,5.76,363,0,0.152
2026-02-11,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.15,1.83,22,166,0.55,23.16,6.37,459,0,0.074
2026-02-12,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.28,2.28,85,303,0.43,24.86,5.95,500,0,0.125
2026-02-13,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.15,2.2,148,274,0.45,24.05,6.19,306,0,0.14
2026-02-14,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.26,2.47,40,295,0.44,24.07,7.27,400,0,0.108
2026-02-15,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.15,2.93,85,280,0.66,23.29,6.74,329,0,0.132
2026-02-16,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.32,2.85,28,227,0.48,24.19,6.04,396,0,0.123
2026-02-17,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.24,1.65,49,226,0.63,22.8,6.58,345,0,0.077
2026-02-18,PVT_YASHODA_HYD,Yashoda Hospitals,private,Hyderabad,Telangana,7.15,1.72,105,203,0.58,24.49,6.57,483,0,0.104
2025-08-23,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.67,6.13,30,474,0.46,31.32,6.96,505,0,0.294
2025-08-24,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.78,3.04,88,372,0.47,30.91,5.6,569,0,0.245
2025-08-25,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.39,4.38,297,376,0.29,31.19,5.49,573,0,0.309
2025-08-26,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.75,3.92,214,374,0.44,31.18,5.9,512,0,0.319
2025-08-27,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.72,9.527782632661609,733,321,0.0962173389982065,29.55,4.020875511408776,638,1,0.723
2025-08-28,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.79,4.72,43,354,0.49,30.39,6.02,382,0,0.278
2025-08-29,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.76,4.0,67,397,0.47,29.32,5.81,490,0,0.262
2025-08-30,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.84,11.65717795607706,2136,391,0.09301834443069928,29.33,3.766811294367633,621,1,1.0
2025-08-31,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.78,5.79,81,361,0.47,29.98,5.59,496,0,0.325
2025-09-01,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.25,4.12,152,338,0.45,29.8,7.23,455,0,0.199
2025-09-02,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.93,4.79,191,419,0.45,28.01,6.25,457,0,0.371
2025-09-03,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.6,3.26,54,402,0.41,30.75,5.94,569,0,0.208
2025-09-04,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.56,2.11,47,335,0.53,28.43,7.35,582,0,0.154
2025-09-05,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.67,2.78,157,362,0.45,31.32,6.35,647,0,0.245
2025-09-06,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,2.35,212,376,0.44,32.73,5.88,587,0,0.267
2025-09-07,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.76,3.88,182,340,0.34,29.86,4.64,558,0,0.317
2025-09-08,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.59,3.68,32,333,0.53,30.33,6.46,573,0,0.201
2025-09-09,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.72,1.92,240,400,0.42,30.6,6.55,534,0,0.266
2025-09-10,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.48,2.97,88,368,0.53,28.97,5.44,486,0,0.18
2025-09-11,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.72,1.74,168,336,0.36,32.52,6.68,569,0,0.237
2025-09-12,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.51,5.46,41,378,0.5,27.67,5.56,556,0,0.242
2025-09-13,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.68,1.98,112,370,0.56,31.52,5.78,547,0,0.2
2025-09-14,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.79,3.64,116,442,0.34,33.44,6.2,516,0,0.29
2025-09-15,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.38,4.16,140,381,0.58,28.74,6.39,504,0,0.217
2025-09-16,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.8,3.41,65,411,0.47,29.18,7.02,453,0,0.251
2025-09-17,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.48,132,329,0.42,30.68,6.58,664,0,0.235
2025-09-18,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.88,208,347,0.29,31.44,6.74,503,0,0.291
2025-09-19,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.9,3.96,126,351,0.5,28.24,5.74,509,0,0.309
2025-09-20,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.51,4.25,114,397,0.4,31.5,5.99,527,0,0.245
2025-09-21,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.59,1.26,225,406,0.66,29.79,5.54,441,0,0.206
2025-09-22,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.78,4.11,277,337,0.48,29.54,6.75,598,0,0.352
2025-09-23,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.48,3.21,194,328,0.33,29.39,5.79,572,0,0.247
2025-09-24,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.68,3.32,113,325,0.43,32.09,5.85,595,0,0.248
2025-09-25,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.71,4.25,107,398,0.46,31.08,6.21,490,0,0.276
2025-09-26,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.52,2.97,277,363,0.45,27.66,6.06,567,0,0.269
2025-09-27,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.34,3.65,154,343,0.5,30.43,5.68,523,0,0.199
2025-09-28,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.62,3.51,93,408,0.33,27.98,6.54,530,0,0.243
2025-09-29,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.67,4.03,28,374,0.47,32.36,5.64,528,0,0.229
2025-09-30,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,3.56,49,425,0.29,28.37,4.94,645,0,0.253
2025-10-01,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,1.27,34,368,0.25,30.47,5.24,610,0,0.183
2025-10-02,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.53,2.38,162,403,0.46,30.12,5.04,530,0,0.206
2025-10-03,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.64,2.02,92,384,0.33,32.23,6.03,629,0,0.202
2025-10-04,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.78,3.68,61,355,0.39,32.17,5.15,499,0,0.262
2025-10-05,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,2.12,132,322,0.42,29.98,5.3,622,0,0.222
2025-10-06,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.65,2.14,28,356,0.34,31.35,6.56,678,0,0.181
2025-10-07,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.72,1.99,3,386,0.44,30.0,5.79,642,0,0.171
2025-10-08,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.61,3.17,61,356,0.36,30.02,6.25,534,0,0.216
2025-10-09,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.77,1.93,34,324,0.47,29.87,6.89,610,0,0.188
2025-10-10,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.68,3.09,82,404,0.35,30.82,6.25,452,0,0.236
2025-10-11,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.85,1.42,71,269,0.46,28.09,5.63,619,0,0.205
2025-10-12,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,1.79,97,365,0.49,31.13,7.02,515,0,0.192
2025-10-13,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.51,2.45,64,369,0.36,26.77,5.34,600,0,0.175
2025-10-14,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.91,76,395,0.48,30.25,5.96,357,0,0.22
2025-10-15,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.59,1.8,35,336,0.5,29.08,6.61,493,0,0.146
2025-10-16,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.59,1.75,0,410,0.4,29.83,5.5,542,0,0.14
2025-10-17,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,2.08,32,404,0.44,28.73,5.89,523,0,0.179
2025-10-18,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,2.3,147,343,0.41,28.84,5.92,453,0,0.243
2025-10-19,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.19,59,396,0.44,28.56,5.61,555,0,0.195
2025-10-20,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.63,2.09,191,372,0.45,27.61,6.39,760,0,0.23
2025-10-21,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.83,1.92,250,370,0.45,29.87,5.77,403,0,0.289
2025-10-22,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.76,2.02,28,378,0.39,30.57,6.67,589,0,0.195
2025-10-23,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.65,2.14,63,340,0.44,31.11,6.0,531,0,0.185
2025-10-24,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.63,2.69,53,340,0.29,30.27,6.46,654,0,0.209
2025-10-25,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.85,1.75,68,355,0.55,31.92,6.05,517,0,0.21
2025-10-26,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.25,1.23,121,318,0.57,28.54,5.31,496,0,0.095
2025-10-27,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.98,2.19,135,375,0.26,32.21,6.19,552,0,0.3
2025-10-28,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.88,1.99,32,357,0.51,31.28,6.11,487,0,0.208
2025-10-29,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.62,1.49,150,314,0.55,31.9,5.39,531,0,0.189
2025-10-30,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.58,2.53,172,410,0.39,31.85,6.65,547,0,0.232
2025-10-31,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,3.31,140,412,0.63,30.93,6.14,656,0,0.247
2025-11-01,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.9,1.8,27,333,0.45,31.38,5.38,640,0,0.21
2025-11-02,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.61,1.86,147,347,0.31,31.19,5.87,644,0,0.216
2025-11-03,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.77,20.368174842966038,2053,435,0.2153800975057401,31.62,3.949134171732097,527,1,1.0
2025-11-04,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,2.87,126,354,0.38,28.29,6.33,533,0,0.247
2025-11-05,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.63,3.44,99,380,0.49,32.07,4.97,521,0,0.23
2025-11-06,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.64,1.54,21,315,0.5,29.55,6.07,564,0,0.143
2025-11-07,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,0.51,86,359,0.45,28.69,6.19,651,0,0.161
2025-11-08,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,1.73,15,389,0.47,30.69,5.92,575,0,0.159
2025-11-09,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,1.96,113,380,0.53,31.67,6.11,602,0,0.196
2025-11-10,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.55,2.18,76,313,0.46,28.98,5.43,523,0,0.17
2025-11-11,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,1.3,122,375,0.58,30.61,6.29,501,0,0.18
2025-11-12,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.52,2.66,52,391,0.56,31.45,6.29,579,0,0.165
2025-11-13,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.62,2.15,5,323,0.43,31.66,5.17,658,0,0.158
2025-11-14,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.81,2.51,82,362,0.43,29.62,5.96,570,0,0.237
2025-11-15,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.89,2.63,26,365,0.37,29.51,6.49,526,0,0.24
2025-11-16,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.59,1.82,20,408,0.43,29.86,5.96,576,0,0.148
2025-11-17,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.58,1.26,166,403,0.45,31.42,7.09,523,0,0.185
2025-11-18,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.53,2.69,86,370,0.4,31.1,5.66,644,0,0.191
2025-11-19,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.58,2.72,14,388,0.34,30.19,6.74,569,0,0.179
2025-11-20,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.81,2.21,0,375,0.47,27.75,6.26,495,0,0.191
2025-11-21,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.52,2.61,166,376,0.31,29.35,5.69,574,0,0.228
2025-11-22,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,2.58,135,381,0.49,29.87,7.92,599,0,0.224
2025-11-23,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.75,3.46,53,346,0.53,32.0,6.04,684,0,0.235
2025-11-24,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,2.88,181,372,0.46,31.56,5.72,504,0,0.255
2025-11-25,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.83,2.44,0,372,0.46,28.18,6.37,589,0,0.203
2025-11-26,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.86,2.08,169,367,0.43,30.59,7.2,474,0,0.269
2025-11-27,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.72,2.26,43,389,0.51,30.91,6.69,543,0,0.189
2025-11-28,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,1.53,224,362,0.4,31.01,6.61,512,0,0.238
2025-11-29,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.81,2.02,174,350,0.48,30.28,5.27,461,0,0.254
2025-11-30,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.58,2.92,129,381,0.44,28.04,5.47,505,0,0.221
2025-12-01,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.67,3.26,142,356,0.36,28.2,5.72,498,0,0.263
2025-12-02,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.66,2.23,2,353,0.37,29.56,6.81,597,0,0.173
2025-12-03,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,2.94,128,419,0.47,30.49,5.59,503,0,0.248
2025-12-04,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.77,2.15,76,296,0.59,28.94,5.53,646,0,0.209
2025-12-05,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.52,2.6,209,443,0.39,30.21,5.71,559,0,0.237
2025-12-06,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.82,1.25,103,362,0.53,31.93,5.7,553,0,0.203
2025-12-07,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.77,2.92,176,400,0.55,30.55,6.51,650,0,0.272
2025-12-08,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,2.8,46,367,0.37,30.45,7.08,497,0,0.213
2025-12-09,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.74,2.45,178,427,0.35,29.48,5.63,527,0,0.268
2025-12-10,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.62,2.47,31,344,0.36,30.86,5.91,544,0,0.184
2025-12-11,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.56,1.11,192,359,0.64,31.23,7.04,630,0,0.182
2025-12-12,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.68,1.81,42,408,0.44,31.02,6.43,585,0,0.173
2025-12-13,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.61,2.94,27,372,0.48,30.15,4.85,633,0,0.183
2025-12-14,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.82,0.95,48,440,0.44,30.23,5.69,488,0,0.178
2025-12-15,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.64,2.91,44,390,0.56,29.47,6.13,631,0,0.193
2025-12-16,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.55,2.35,214,357,0.51,30.04,7.02,445,0,0.226
2025-12-17,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.67,1.19,17,344,0.4,28.68,5.9,593,0,0.146
2025-12-18,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.48,1.79,274,380,0.28,28.4,6.08,568,0,0.241
2025-12-19,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.59,3.77,281,360,0.49,31.42,6.58,516,0,0.304
2025-12-20,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.9,2.18,83,369,0.41,30.58,5.23,423,0,0.248
2025-12-21,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.64,1.61,94,384,0.42,32.15,5.94,458,0,0.182
2025-12-22,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.64,3.05,123,366,0.47,33.67,6.67,570,0,0.232
2025-12-23,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.73,0.9,48,392,0.44,30.6,5.97,560,0,0.158
2025-12-24,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.68,1.49,24,325,0.37,31.78,5.84,602,0,0.163
2025-12-25,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.68,1.96,45,355,0.44,30.98,6.02,606,0,0.179
2025-12-26,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.48,2.84,55,403,0.46,27.79,6.39,630,0,0.167
2025-12-27,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.82,1.69,61,393,0.48,30.75,5.69,630,0,0.201
2025-12-28,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.78,2.12,24,343,0.53,31.46,5.93,547,0,0.189
2025-12-29,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.45,2.17,61,374,0.52,28.95,6.09,630,0,0.14
2025-12-30,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,1.86,46,402,0.44,30.22,6.64,597,0,0.178
2025-12-31,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.52,2.67,131,326,0.24,28.87,5.88,631,0,0.222
2026-01-01,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.56,2.62,214,375,0.39,32.95,4.81,559,0,0.247
2026-01-02,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.44,1.84,107,449,0.39,29.95,5.92,481,0,0.157
2026-01-03,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.79,2.68,128,326,0.51,31.55,5.81,623,0,0.25
2026-01-04,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,1.11,29,352,0.43,31.55,4.96,529,0,0.152
2026-01-05,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.57,1.68,28,371,0.46,30.68,6.06,604,0,0.14
2026-01-06,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.95,2.32,137,403,0.56,30.95,5.44,582,0,0.274
2026-01-07,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.8,33,413,0.42,31.31,6.13,569,0,0.205
2026-01-08,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.69,2.7,221,298,0.47,30.28,5.84,395,0,0.27
2026-01-09,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.74,2.14,29,370,0.4,27.96,6.0,601,0,0.194
2026-01-10,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.6,2.41,55,405,0.41,31.26,5.76,698,0,0.183
2026-01-11,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.61,1.75,36,343,0.32,31.17,4.11,510,0,0.167
2026-01-12,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.5,2.33,151,388,0.47,28.1,6.06,597,0,0.193
2026-01-13,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.78,1.2,99,421,0.36,29.54,6.32,479,0,0.206
2026-01-14,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.63,2.85,82,351,0.33,29.22,6.66,659,0,0.221
2026-01-15,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.6,91,345,0.44,28.54,5.37,554,0,0.22
2026-01-16,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.54,1.34,18,409,0.55,30.18,6.29,521,0,0.115
2026-01-17,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.42,1.6,17,374,0.41,29.86,5.6,585,0,0.108
2026-01-18,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.5,2.79,7,441,0.4,29.6,5.61,528,0,0.156
2026-01-19,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.74,2.2,134,385,0.42,30.71,6.66,606,0,0.236
2026-01-20,PVT_CARE_HYD,CARE Hospitals,private,Hyderabad,Telangana,7.7,2.53,58,459,0.46,31.04,5.93,400,0,0.203
