date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
21-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.48,1.05,86,0.17,24.4,4.26,0.404,0.328,0.48,0.027,LOW,0
22-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.15,0.26,132,0.17,20.55,6.15,0.43,0.637,0.453,0.022,LOW,0
23-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.46,1.36,202,0.21,32.98,6.65,0.186,0.298,0.683,0.048,LOW,0
24-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.52,0.54,207,0.23,30.25,5.05,0.402,0.505,0.205,0.037,LOW,0
25-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.6,1.36,157,0.15,24.64,5.8,0.0,0.511,0.641,0.042,LOW,0
26-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.72,1.41,129,0.06,27.07,6.26,0.46,0.59,0.466,0.039,LOW,0
27-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.39,1.6,138,0.12,31.92,6.35,0.478,0.455,0.27,0.043,LOW,0
28-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.29,0.95,142,0.28,27.77,4.62,0.343,0.407,0.234,0.034,LOW,0
29-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.42,0.7,91,0.2,21.1,5.52,0.481,0.503,0.392,0.023,LOW,0
30-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.3,1.23,98,0.12,24.46,8.28,0.521,0.228,0.54,0.032,LOW,0
31-10-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.62,0.6,152,0.13,28.81,5.1,0.452,0.535,0.569,0.03,LOW,0
01-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.3,0.52,95,0.14,25.08,6.7,0.515,0.297,0.831,0.021,LOW,0
02-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.47,0.99,78,0.22,26.24,6.14,0.501,0.428,0.552,0.025,LOW,0
03-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.05,1.25,76,0.24,28.63,5.29,0.458,0.709,0.639,0.029,LOW,0
04-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.53,1.11,52,0.18,31.72,5.67,0.493,0.639,0.661,0.024,LOW,0
05-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.4,0.89,44,0.33,27.67,4.89,0.332,0.576,0.383,0.019,LOW,0
06-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.61,1.26,238,0.25,27.65,7.37,0.68,0.561,0.511,0.052,LOW,0
07-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.42,2.13,131,0.29,28.95,5.47,0.412,0.274,0.713,0.05,LOW,0
08-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.22,0.95,150,0.15,23.55,4.06,0.199,0.13,0.55,0.035,LOW,0
09-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.28,0.7,45,0.12,27.67,7.19,0.217,0.529,0.553,0.017,LOW,0
10-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.47,0.53,128,0.16,22.59,4.87,0.654,0.556,0.439,0.026,LOW,0
11-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.32,1.33,71,0.27,30.12,7.13,0.41,0.336,0.31,0.029,LOW,0
12-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.5,0.3,160,0.18,25.28,7.19,0.568,0.435,0.622,0.027,LOW,0
13-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.16,0.64,89,0.18,27.93,4.42,0.351,0.373,0.297,0.022,LOW,0
14-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.26,1.76,58,0.22,22.87,6.45,0.05,0.249,0.175,0.034,LOW,0
15-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.29,0.22,90,0.16,23.31,7.21,0.668,0.519,0.525,0.016,LOW,0
16-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.53,0.1,95,0.23,30.23,5.35,0.333,0.804,0.206,0.015,LOW,0
17-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.33,0.73,88,0.21,29.85,6.45,0.459,0.253,0.266,0.023,LOW,0
18-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.46,1.18,121,0.15,31.18,7.78,0.384,0.449,0.614,0.034,LOW,0
19-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.41,0.85,85,0.29,31.41,4.0,0.202,0.488,0.553,0.024,LOW,0
20-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.29,1.13,162,0.12,32.15,6.22,0.187,0.154,0.457,0.039,LOW,0
21-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.26,0.78,145,0.16,26.08,5.5,0.526,0.446,0.248,0.032,LOW,0
22-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.47,1.02,33,0.21,24.37,6.81,0.367,0.643,0.409,0.02,LOW,0
23-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.35,1.6,46,0.17,25.8,3.5,0.373,0.431,0.427,0.03,LOW,0
24-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.33,1.49,111,0.28,26.17,6.34,0.719,0.209,0.582,0.037,LOW,0
25-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.48,1.21,97,0.2,24.6,4.76,0.359,0.386,0.36,0.031,LOW,0
26-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.4,1.16,218,0.19,21.31,7.47,0.502,0.286,0.475,0.047,LOW,0
27-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.46,0.49,99,0.3,23.24,4.37,0.45,0.444,0.456,0.021,LOW,0
28-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.27,1.04,23,0.26,24.85,5.33,0.72,0.33,0.309,0.019,LOW,0
29-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.49,1.2,109,0.33,29.52,7.25,0.26,0.294,0.683,0.033,LOW,0
30-11-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.6,0.84,98,0.16,29.02,8.74,0.569,0.461,0.314,0.026,LOW,0
01-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.4,0.52,114,0.21,26.09,5.91,0.31,0.235,0.409,0.023,LOW,0
02-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.52,1.2,190,0.2,22.8,7.04,0.573,0.17,0.37,0.044,LOW,0
03-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.6,1.39,13,0.26,26.51,4.83,0.379,0.402,0.508,0.022,LOW,0
04-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.57,0.97,90,0.16,25.66,5.92,0.335,0.506,0.592,0.027,LOW,0
05-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.44,0.91,115,0.3,24.21,7.2,0.708,0.216,0.331,0.029,LOW,0
06-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.64,0.79,190,0.33,29.33,5.71,0.251,0.3,0.303,0.038,LOW,0
07-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.25,0.2,116,0.35,32.39,6.72,0.492,0.386,0.601,0.019,LOW,0
08-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.55,0.48,188,0.09,24.6,4.32,0.149,0.478,0.407,0.033,LOW,0
09-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.27,1.04,51,0.13,26.44,5.09,0.638,0.496,0.522,0.022,LOW,0
10-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.44,1.47,46,0.17,26.6,6.94,0.629,0.229,0.577,0.028,LOW,0
11-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.62,0.98,150,0.24,25.48,6.93,0.161,0.356,0.696,0.035,LOW,0
12-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.36,1.26,191,0.15,27.6,6.22,0.293,0.458,0.552,0.045,LOW,0
13-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.18,1.09,175,0.15,23.05,7.74,0.433,0.539,0.475,0.04,LOW,0
14-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.31,0.61,75,0.16,26.17,6.18,0.397,0.415,0.578,0.019,LOW,0
15-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.25,1.28,167,0.15,28.51,6.52,0.351,0.705,0.519,0.042,LOW,0
16-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.33,1.35,242,0.23,27.36,6.75,0.254,0.398,0.499,0.053,LOW,0
17-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.44,1.45,114,0.13,28.55,5.47,0.46,0.522,0.405,0.037,LOW,0
18-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.52,1.29,111,0.18,30.85,7.27,0.331,0.39,0.599,0.034,LOW,0
19-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.43,0.66,138,0.1,27.66,5.14,0.661,0.541,0.44,0.029,LOW,0
20-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.4,0.75,185,0.14,25.86,6.69,0.716,0.274,0.594,0.037,LOW,0
21-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.05,0.77,74,0.24,26.71,7.11,0.261,0.136,0.594,0.022,LOW,0
22-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.5,0.85,180,0.23,29.24,4.8,0.368,0.401,0.276,0.037,LOW,0
23-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.27,0.79,215,0.15,22.67,4.74,0.205,0.356,0.291,0.042,LOW,0
24-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.55,0.62,168,0.12,21.68,5.33,0.423,0.681,0.49,0.032,LOW,0
25-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.42,0.64,149,0.23,30.56,7.85,0.537,0.498,0.566,0.03,LOW,0
26-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.59,0.41,237,0.19,24.17,7.52,0.512,0.849,0.574,0.039,LOW,0
27-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.24,1.75,139,0.16,24.8,8.03,0.47,0.272,0.646,0.045,LOW,0
28-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.52,1.41,39,0.19,30.88,5.72,0.521,0.102,0.282,0.026,LOW,0
29-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.18,0.9,176,0.22,27.38,5.55,0.441,0.373,0.451,0.038,LOW,0
30-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.56,0.66,122,0.16,29.22,3.77,0.186,0.542,0.508,0.027,LOW,0
31-12-2025,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.64,1.02,180,0.15,27.49,3.78,0.386,0.515,0.352,0.04,LOW,0
01-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.51,1.51,161,0.2,26.36,5.82,0.214,0.368,0.452,0.045,LOW,0
02-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.5,1.32,193,0.29,31.77,4.33,0.548,0.351,0.322,0.046,LOW,0
03-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.64,1.52,71,0.21,25.13,5.51,0.469,0.345,0.39,0.032,LOW,0
04-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.11,0.82,57,0.18,25.07,6.82,0.542,0.171,0.419,0.02,LOW,0
05-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.42,0.85,80,0.3,25.04,3.71,0.351,0.546,0.246,0.024,LOW,0
06-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,6.97,0.77,24,0.21,25.41,5.57,0.559,0.417,0.508,0.015,LOW,0
07-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.47,0.9,194,0.09,31.45,5.2,0.197,0.526,0.549,0.04,LOW,0
08-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.38,1.07,113,0.23,23.85,6.04,0.433,0.36,0.584,0.031,LOW,0
09-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.37,1.17,58,0.14,23.43,7.21,0.025,0.335,0.527,0.025,LOW,0
10-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.41,1.11,118,0.14,26.68,6.4,0.524,0.182,0.419,0.033,LOW,0
11-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.48,0.93,177,0.3,24.11,5.98,0.153,0.28,0.289,0.038,LOW,0
12-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.68,0.42,66,0.08,26.58,6.49,0.446,0.384,0.554,0.015,LOW,0
13-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.35,0.98,201,0.19,24.89,6.39,0.081,0.431,0.329,0.042,LOW,0
14-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.49,1.41,178,0.13,21.99,7.58,0.729,0.326,0.381,0.045,LOW,0
15-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.44,0.1,149,0.3,26.64,5.72,0.475,0.403,0.209,0.022,LOW,0
16-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.08,0.53,195,0.29,24.18,6.05,0.417,0.387,0.477,0.035,LOW,0
17-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.29,1.0,62,0.28,26.52,7.14,0.283,0.273,0.685,0.023,LOW,0
18-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.3,1.16,204,0.21,29.74,3.99,0.268,0.395,0.424,0.045,LOW,0
19-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.42,1.38,176,0.23,23.48,6.79,0.472,0.459,0.581,0.045,LOW,0
20-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.5,0.8,101,0.24,20.33,6.57,0.431,0.578,0.403,0.026,LOW,0
21-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.73,1.38,132,0.18,29.2,5.57,0.2,0.286,0.62,0.039,LOW,0
22-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.1,0.83,67,0.21,27.5,5.37,0.464,0.329,0.388,0.022,LOW,0
23-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.7,0.6,84,0.11,28.36,7.23,0.342,0.34,0.399,0.02,LOW,0
24-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.34,1.44,33,0.21,24.32,5.47,0.443,0.506,0.733,0.026,LOW,0
25-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.52,1.36,172,0.21,28.59,7.77,0.387,0.175,0.175,0.044,LOW,0
26-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.59,0.6,98,0.19,26.67,8.77,0.655,0.377,0.121,0.022,LOW,0
27-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.26,0.46,129,0.27,25.85,6.07,0.411,0.521,0.463,0.025,LOW,0
28-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.33,0.98,202,0.1,28.32,5.73,0.412,0.444,0.467,0.043,LOW,0
29-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.1,1.42,106,0.1,23.78,6.66,0.203,0.67,0.232,0.036,LOW,0
30-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.48,0.47,186,0.24,24.97,6.58,0.519,0.568,0.407,0.033,LOW,0
31-01-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.66,0.4,146,0.13,22.65,7.14,0.273,0.42,0.418,0.026,LOW,0
01-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.27,0.47,71,0.23,30.21,6.35,0.261,0.444,0.459,0.017,LOW,0
02-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.4,1.15,62,0.15,26.63,4.01,0.199,0.325,0.346,0.025,LOW,0
03-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.22,1.54,135,0.24,26.83,7.16,0.651,0.736,0.653,0.041,LOW,0
04-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.47,1.39,95,0.15,27.55,7.14,0.351,0.504,0.598,0.034,LOW,0
05-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.35,0.8,174,0.19,28.19,5.59,0.431,0.211,0.475,0.036,LOW,0
06-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.45,1.0,133,0.14,26.19,6.67,0.32,0.361,0.572,0.033,LOW,0
07-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.27,1.33,40,0.26,29.6,3.88,0.485,0.446,0.443,0.025,LOW,0
08-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.37,1.5,123,0.33,33.24,6.0,0.176,0.417,0.736,0.039,LOW,0
09-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.32,0.88,7,0.17,26.3,4.61,0.399,0.661,0.564,0.014,LOW,0
10-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.18,1.62,34,0.2,29.52,6.64,0.353,0.386,0.324,0.029,LOW,0
11-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.39,1.26,155,0.2,26.55,7.93,0.335,0.71,0.531,0.04,LOW,0
12-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.5,0.53,159,0.16,23.92,6.36,0.632,0.496,0.534,0.03,LOW,0
13-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.63,1.09,35,0.16,25.35,6.71,0.15,0.261,0.758,0.021,LOW,0
14-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.47,1.09,116,0.25,30.87,7.11,0.465,0.597,0.197,0.032,LOW,0
15-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.36,1.22,81,0.13,30.2,4.98,0.586,0.421,0.379,0.029,LOW,0
16-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.42,1.04,74,0.26,29.33,5.69,0.379,0.476,0.33,0.026,LOW,0
17-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.66,1.28,15,0.29,24.36,7.54,0.508,0.32,0.393,0.021,LOW,0
18-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.56,1.28,274,0.02,25.73,5.67,0.53,0.478,0.554,0.057,LOW,0
19-02-2026,MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,7.77,0.78,146,0.21,27.24,5.3,0.224,0.254,0.605,0.032,LOW,0
24-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.43,4.9,567,0.21,28.07,5.77,0.411,0.504,0.489,0.151,LOW,0
25-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.58,3.85,406,0.22,25.11,5.73,0.46,0.503,0.379,0.113,LOW,0
26-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.06,0.96,247,0.22,28.13,6.41,0.525,0.719,0.66,0.048,LOW,0
27-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.67,3.92,133,0.19,25.88,4.73,0.212,0.415,0.336,0.076,LOW,0
28-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.78,1.51,822,0.07,23.86,5.83,0.294,0.605,0.622,0.136,LOW,0
29-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.6,7.9,849,0.35,26.13,5.78,0.653,0.539,0.568,0.234,LOW,0
30-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.59,4.71,715,0.17,24.67,7.61,0.337,0.529,0.695,0.169,LOW,0
31-08-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.3,3.28,266,0.27,27.97,6.74,0.547,0.247,0.347,0.085,LOW,0
01-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.43,5.44,701,0.25,30.13,5.89,0.576,0.556,0.645,0.177,LOW,0
02-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.47,3.61,504,0.15,28.67,5.35,0.455,0.345,0.311,0.123,LOW,0
03-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.64,7.1,339,0.24,19.96,6.03,0.38,0.3,0.506,0.152,LOW,0
04-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.42,7.38,520,0.19,25.79,5.46,0.404,0.168,0.633,0.181,LOW,0
05-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.57,3.39,387,0.2,26.64,6.2,0.375,0.595,0.223,0.104,LOW,0
06-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.89,4.72,591,0.22,27.68,5.28,0.478,0.504,0.797,0.151,LOW,0
07-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.66,5.11,857,0.19,28.47,6.35,0.303,0.361,0.456,0.194,LOW,0
08-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.7,4.39,1082,0.18,25.16,5.86,0.079,0.447,0.328,0.215,LOW,0
09-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.47,5.44,692,0.16,26.34,6.36,0.532,0.484,0.433,0.176,LOW,0
10-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.69,6.3,475,0.2,26.87,8.36,0.525,0.415,0.192,0.159,LOW,0
11-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.68,4.01,545,0.23,28.62,7.51,0.537,0.291,0.298,0.135,LOW,0
12-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.38,3.75,521,0.17,27.22,7.52,0.386,0.097,0.39,0.127,LOW,0
13-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.41,4.19,582,0.18,25.29,6.34,0.504,0.626,0.573,0.143,LOW,0
14-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.59,7.26,0,0.19,31.26,6.1,0.491,0.424,0.436,0.107,LOW,0
15-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.62,3.18,880,0.18,27.09,6.3,0.571,0.118,0.638,0.169,LOW,0
16-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.41,6.94,0,0.18,23.1,7.15,0.308,0.455,0.563,0.102,LOW,0
17-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.5,5.98,851,0.11,30.19,6.88,0.422,0.375,0.502,0.206,LOW,0
18-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.56,3.98,133,0.21,26.49,5.76,0.131,0.51,0.111,0.077,LOW,0
19-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.11,3.48,513,0.24,30.79,3.58,0.436,0.307,0.571,0.122,LOW,0
20-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.1,2.29,107,0.19,25.84,4.22,0.519,0.555,0.342,0.049,LOW,0
21-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.58,5.83,218,0.24,29.98,6.94,0.496,0.3,0.605,0.116,LOW,0
22-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.16,4.71,0,0.22,26.54,4.6,0.383,0.528,0.421,0.069,LOW,0
23-09-2025,MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,7.94,5.24,403,0.22,24.07,6.04,0.466,0.225,0.47,0.133,LOW,0
