date,hospital_id,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temp_C,dissolved_oxygen_mg_L,outbreak_label
2025-09-17,PVT_SIR_GANGA_RAM,38,0,1,10,27,0.67,39.9,1.33,6.92,2.63,311,318,0.32,30.0,5.2,0
2025-09-18,PVT_SIR_GANGA_RAM,33,1,1,9,22,0.91,44.6,1.67,7.29,3.3,96,297,0.39,24.1,6.67,0
2025-09-19,PVT_SIR_GANGA_RAM,21,0,0,4,17,0.62,32.3,1.12,7.11,4.27,195,314,0.15,26.9,6.27,0
2025-09-20,PVT_SIR_GANGA_RAM,31,1,1,8,21,0.6,31.7,1.8,7.31,4.0,290,299,0.56,25.4,7.97,0
2025-09-21,PVT_SIR_GANGA_RAM,31,1,0,7,23,0.69,44.0,2.3,7.43,0.89,430,241,0.29,25.2,6.2,0
2025-09-22,PVT_SIR_GANGA_RAM,42,1,1,10,30,0.66,36.9,2.05,7.32,5.69,289,303,0.35,29.3,5.34,0
2025-09-23,PVT_SIR_GANGA_RAM,18,0,0,5,13,0.86,30.7,0.51,6.86,4.54,266,287,0.51,27.0,6.12,0
2025-09-24,PVT_SIR_GANGA_RAM,19,0,0,4,15,0.51,44.5,1.3,7.13,3.09,206,271,0.56,26.1,5.4,0
2025-09-25,PVT_SIR_GANGA_RAM,31,1,0,6,24,0.76,43.3,2.28,7.58,4.53,115,245,0.16,28.6,5.75,0
2025-09-26,PVT_SIR_GANGA_RAM,30,0,1,8,21,0.79,29.9,2.42,7.11,3.04,162,292,0.31,26.1,6.24,0
2025-09-27,PVT_SIR_GANGA_RAM,24,0,1,5,18,0.81,42.9,1.86,7.4,2.2,168,250,0.3,25.9,5.66,0
2025-09-28,PVT_SIR_GANGA_RAM,25,0,1,5,19,0.79,51.6,2.48,7.46,0.27,105,255,0.3,26.2,5.87,0
2025-09-29,PVT_SIR_GANGA_RAM,22,0,0,5,17,0.7,22.2,1.01,7.36,2.46,492,276,0.25,21.9,5.96,0
2025-09-30,PVT_SIR_GANGA_RAM,19,0,0,5,14,0.53,39.4,1.99,7.23,3.12,12,297,0.36,25.9,6.07,0
2025-10-01,PVT_SIR_GANGA_RAM,27,0,0,5,22,0.54,55.3,1.92,7.31,0.79,306,284,0.2,26.9,6.49,0
2025-10-02,PVT_SIR_GANGA_RAM,29,0,0,5,24,0.66,25.7,1.48,7.05,2.34,296,285,0.16,27.8,6.85,0
2025-10-03,PVT_SIR_GANGA_RAM,23,0,0,4,19,0.65,36.0,1.61,7.02,2.6,263,298,0.22,23.8,6.0,0
2025-10-04,PVT_SIR_GANGA_RAM,26,0,0,5,21,0.59,42.6,0.96,6.87,2.13,286,246,0.39,25.5,5.72,0
2025-10-05,PVT_SIR_GANGA_RAM,26,0,0,3,23,0.81,49.5,2.15,7.44,2.65,155,221,0.42,25.5,6.55,0
2025-10-06,PVT_SIR_GANGA_RAM,27,0,1,4,22,0.71,20.0,1.26,7.29,1.6,317,260,0.28,26.8,6.86,0
2025-10-07,PVT_SIR_GANGA_RAM,23,0,0,3,20,0.8,37.4,1.1,6.69,2.26,87,262,0.41,25.6,5.92,0
2025-10-08,PVT_SIR_GANGA_RAM,25,0,0,3,22,0.61,32.9,0.67,7.47,2.42,224,230,0.35,30.0,6.59,0
2025-10-09,PVT_SIR_GANGA_RAM,27,0,0,4,23,0.62,36.0,1.59,7.52,0.75,262,241,0.34,24.8,6.94,0
2025-10-10,PVT_SIR_GANGA_RAM,19,0,0,2,17,0.79,18.7,1.3,7.22,0.77,295,270,0.76,27.2,5.27,0
2025-10-11,PVT_SIR_GANGA_RAM,21,0,0,2,19,0.85,37.6,0.74,7.22,3.64,251,289,0.49,28.9,6.31,0
2025-10-12,PVT_SIR_GANGA_RAM,18,0,0,3,15,0.57,30.6,1.19,7.37,2.56,133,257,0.48,24.2,7.28,0
2025-10-13,PVT_SIR_GANGA_RAM,23,0,0,4,19,0.82,27.8,0.97,7.49,1.85,215,311,0.54,25.6,5.97,0
2025-10-14,PVT_SIR_GANGA_RAM,26,0,0,3,23,0.57,58.5,1.34,7.73,1.53,302,309,0.38,23.8,5.67,0
2025-10-15,PVT_SIR_GANGA_RAM,23,0,0,4,19,0.6,38.9,2.5,7.36,2.07,237,319,0.3,29.7,7.03,0
2025-10-16,PVT_SIR_GANGA_RAM,27,0,0,4,23,0.79,52.6,0.87,6.84,2.94,21,262,0.5,28.4,6.09,0
2025-10-17,PVT_SIR_GANGA_RAM,13,0,0,1,12,0.71,55.1,2.25,7.38,2.44,141,193,0.47,25.5,6.35,0
2025-10-18,PVT_SIR_GANGA_RAM,20,0,0,3,17,0.71,27.2,1.86,7.49,2.63,205,287,0.49,29.7,6.75,0
2025-10-19,PVT_SIR_GANGA_RAM,28,0,0,3,25,0.76,45.9,2.28,7.24,1.71,241,274,0.14,26.1,7.59,0
2025-10-20,PVT_SIR_GANGA_RAM,30,0,1,4,25,0.66,31.4,1.93,7.02,3.66,358,296,0.37,24.0,6.13,0
2025-10-21,PVT_SIR_GANGA_RAM,32,0,1,4,27,0.79,57.5,2.44,7.26,1.75,192,169,0.16,26.3,5.35,0
2025-10-22,PVT_SIR_GANGA_RAM,19,0,0,3,16,0.91,26.3,2.37,7.4,3.45,39,271,0.48,27.8,6.29,0
2025-10-23,PVT_SIR_GANGA_RAM,21,0,0,2,19,0.83,35.1,0.61,6.89,1.33,240,282,0.51,25.0,7.61,0
2025-10-24,PVT_SIR_GANGA_RAM,25,0,0,4,21,0.73,42.9,0.69,7.07,2.82,214,248,0.36,25.5,5.96,0
2025-10-25,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.51,58.2,1.83,6.92,0.26,559,300,0.38,25.5,5.24,0
2025-10-26,PVT_SIR_GANGA_RAM,16,0,0,2,14,0.94,43.4,0.68,6.83,1.85,2,252,0.28,26.0,7.24,0
2025-10-27,PVT_SIR_GANGA_RAM,17,0,0,2,15,0.81,41.9,0.59,7.19,0.97,108,243,0.69,25.8,5.99,0
2025-10-28,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.73,15.9,0.55,7.53,1.31,152,324,0.36,28.6,7.68,0
2025-10-29,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.93,36.7,2.16,7.33,2.65,178,281,0.35,24.1,7.53,0
2025-10-30,PVT_SIR_GANGA_RAM,24,0,0,4,20,0.86,29.0,1.91,7.44,2.65,133,287,0.19,24.5,6.68,0
2025-10-31,PVT_SIR_GANGA_RAM,22,0,0,2,20,0.83,38.0,2.4,7.23,2.84,285,337,0.37,23.7,6.73,0
2025-11-01,PVT_SIR_GANGA_RAM,31,0,0,4,27,0.56,46.3,2.32,7.35,1.24,72,222,0.49,25.1,8.2,0
2025-11-02,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.79,44.7,0.96,7.48,1.66,133,293,0.31,25.6,7.08,0
2025-11-03,PVT_SIR_GANGA_RAM,31,0,0,6,25,0.64,31.4,2.44,7.22,2.57,357,350,0.22,27.3,5.8,0
2025-11-04,PVT_SIR_GANGA_RAM,26,0,0,4,22,0.7,23.4,1.38,7.25,0.87,104,247,0.25,26.3,6.59,0
2025-11-05,PVT_SIR_GANGA_RAM,24,0,0,4,20,0.88,41.7,1.7,7.09,0.36,295,243,0.4,25.5,7.0,0
2025-11-06,PVT_SIR_GANGA_RAM,21,0,0,2,19,0.56,48.5,1.3,7.48,1.97,1,183,0.37,23.6,6.72,0
2025-11-07,PVT_SIR_GANGA_RAM,17,0,0,2,15,0.51,34.1,1.03,7.14,1.08,115,147,0.53,27.3,6.32,0
2025-11-08,PVT_SIR_GANGA_RAM,22,0,0,3,19,0.56,60.4,0.86,7.33,2.51,138,221,0.62,27.5,7.86,0
2025-11-09,PVT_SIR_GANGA_RAM,16,0,0,2,14,0.69,29.5,1.77,7.38,3.21,359,274,0.54,28.4,7.47,0
2025-11-10,PVT_SIR_GANGA_RAM,25,0,0,3,22,0.81,48.6,0.78,7.15,2.04,48,268,0.46,27.3,6.2,0
2025-11-11,PVT_SIR_GANGA_RAM,32,0,0,5,27,0.54,49.4,1.31,7.03,1.83,178,322,0.74,25.1,6.26,0
2025-11-12,PVT_SIR_GANGA_RAM,23,0,0,3,20,0.74,36.2,1.97,7.42,2.86,297,228,0.31,24.1,6.1,0
2025-11-13,PVT_SIR_GANGA_RAM,29,0,1,4,24,0.65,59.8,1.31,7.21,2.36,72,261,0.59,27.4,6.6,0
2025-11-14,PVT_SIR_GANGA_RAM,19,0,0,3,16,0.95,27.8,0.86,7.36,3.38,195,213,0.31,28.4,7.26,0
2025-11-15,PVT_SIR_GANGA_RAM,35,0,0,5,30,0.83,44.7,0.92,7.45,2.5,175,196,0.4,27.3,6.71,0
2025-11-16,PVT_SIR_GANGA_RAM,29,0,0,3,26,0.61,44.8,2.3,7.07,0.46,358,273,0.23,28.6,5.45,0
2025-11-17,PVT_SIR_GANGA_RAM,27,0,0,3,24,0.54,36.6,1.35,7.15,2.66,290,195,0.36,25.8,5.97,0
2025-11-18,PVT_SIR_GANGA_RAM,32,0,0,5,27,0.64,51.8,2.29,7.38,1.59,2,329,0.32,26.0,5.87,0
2025-11-19,PVT_SIR_GANGA_RAM,31,0,1,5,25,0.55,11.7,1.57,7.16,2.13,4,271,0.43,30.2,6.01,0
2025-11-20,PVT_SIR_GANGA_RAM,13,0,0,2,11,0.87,34.7,2.31,7.26,2.94,40,220,0.3,25.0,7.7,0
2025-11-21,PVT_SIR_GANGA_RAM,20,0,0,2,18,0.62,31.5,0.76,7.09,1.57,160,218,0.26,22.7,6.15,0
2025-11-22,PVT_SIR_GANGA_RAM,19,0,0,2,17,0.77,48.4,1.43,6.94,0.2,49,279,0.35,26.5,5.73,0
2025-11-23,PVT_SIR_GANGA_RAM,24,0,0,4,20,0.78,56.4,0.76,7.0,1.41,283,251,0.37,24.6,6.5,0
2025-11-24,PVT_SIR_GANGA_RAM,18,0,0,3,15,0.74,31.5,2.37,7.23,2.62,5,327,0.46,24.6,5.57,0
2025-11-25,PVT_SIR_GANGA_RAM,22,0,0,3,19,0.85,32.3,1.13,7.54,1.46,108,272,0.27,26.5,6.35,0
2025-11-26,PVT_SIR_GANGA_RAM,30,0,0,4,26,0.73,39.1,1.97,7.17,1.54,147,284,0.2,22.7,7.1,0
2025-11-27,PVT_SIR_GANGA_RAM,30,0,0,5,25,0.89,47.2,1.89,7.04,0.97,290,243,0.46,24.0,7.01,0
2025-11-28,PVT_SIR_GANGA_RAM,15,0,0,2,13,0.89,30.6,1.29,7.63,0.17,194,214,0.29,25.9,5.95,0
2025-11-29,PVT_SIR_GANGA_RAM,19,0,0,3,16,0.88,36.0,0.76,7.4,2.31,172,197,0.41,28.9,5.88,0
2025-11-30,PVT_SIR_GANGA_RAM,20,0,0,3,17,0.8,36.0,1.69,7.24,2.92,186,265,0.97,28.0,4.87,0
2025-12-01,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.76,62.2,1.09,7.11,2.09,295,196,0.36,26.5,6.38,0
2025-12-02,PVT_SIR_GANGA_RAM,18,0,0,3,15,0.62,47.9,1.59,6.99,0.81,482,267,0.36,24.9,7.51,0
2025-12-03,PVT_SIR_GANGA_RAM,17,0,0,2,15,0.57,40.7,1.62,7.5,3.44,176,272,0.43,25.0,6.35,0
2025-12-04,PVT_SIR_GANGA_RAM,19,0,0,2,17,0.73,40.2,1.33,7.36,3.06,118,306,0.38,26.8,6.55,0
2025-12-05,PVT_SIR_GANGA_RAM,30,0,0,5,25,0.59,22.4,1.74,7.3,3.4,200,281,0.72,27.7,6.95,0
2025-12-06,PVT_SIR_GANGA_RAM,28,0,0,4,24,0.73,33.2,2.07,7.35,3.11,253,222,0.56,27.3,7.04,0
2025-12-07,PVT_SIR_GANGA_RAM,17,0,0,3,14,0.53,33.0,0.88,7.16,2.32,444,263,0.5,28.4,7.3,0
2025-12-08,PVT_SIR_GANGA_RAM,30,0,0,4,26,0.92,39.9,0.8,7.33,2.47,226,217,0.33,29.1,6.47,0
2025-12-09,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.51,27.6,2.06,7.13,1.89,171,240,0.3,28.4,7.66,0
2025-12-10,PVT_SIR_GANGA_RAM,29,0,1,5,23,0.76,49.1,2.26,7.25,3.64,226,302,0.61,25.4,7.87,0
2025-12-11,PVT_SIR_GANGA_RAM,20,0,0,3,17,0.76,43.9,1.96,7.29,2.71,224,184,0.51,28.0,6.88,0
2025-12-12,PVT_SIR_GANGA_RAM,18,0,0,2,16,0.66,33.8,1.02,7.01,3.45,291,329,0.51,21.8,6.56,0
2025-12-13,PVT_SIR_GANGA_RAM,30,0,0,4,26,0.75,49.8,1.8,7.22,1.53,188,184,0.4,25.1,5.37,0
2025-12-14,PVT_SIR_GANGA_RAM,26,0,0,3,23,0.65,27.3,1.49,6.88,1.81,286,312,0.37,24.0,7.37,0
2025-12-15,PVT_SIR_GANGA_RAM,24,0,0,4,20,0.72,43.4,1.69,6.97,3.95,227,248,0.43,25.1,7.65,0
2025-12-16,PVT_SIR_GANGA_RAM,16,0,0,2,14,0.76,52.2,1.22,7.35,0.42,186,228,0.42,22.8,6.66,0
2025-12-17,PVT_SIR_GANGA_RAM,23,0,0,3,20,0.6,45.6,0.74,7.52,0.01,284,303,0.68,25.2,6.95,0
2025-12-18,PVT_SIR_GANGA_RAM,12,0,0,2,10,0.52,49.9,0.67,7.06,1.55,206,293,0.35,25.1,6.99,0
2025-12-19,PVT_SIR_GANGA_RAM,20,0,0,2,18,0.63,36.0,1.57,7.1,2.86,381,317,0.43,27.2,6.17,0
2025-12-20,PVT_SIR_GANGA_RAM,15,0,0,2,13,0.93,62.2,1.43,7.24,3.01,317,155,0.35,25.1,6.84,0
2025-12-21,PVT_SIR_GANGA_RAM,22,0,0,3,19,0.9,35.2,1.03,7.16,2.67,75,215,0.45,25.5,6.64,0
2025-12-22,PVT_SIR_GANGA_RAM,16,0,0,2,14,0.54,61.1,2.47,7.08,1.25,179,257,0.38,25.5,6.44,0
2025-12-23,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.88,46.8,0.95,7.0,2.28,58,229,0.57,26.1,5.71,0
2025-12-24,PVT_SIR_GANGA_RAM,22,0,0,4,18,0.54,27.3,0.71,7.42,0.58,336,120,0.43,25.4,7.81,0
2025-12-25,PVT_SIR_GANGA_RAM,34,0,1,5,28,0.86,49.1,0.76,7.16,0.93,206,309,0.18,28.9,6.09,0
2025-12-26,PVT_SIR_GANGA_RAM,21,0,0,2,19,0.58,43.5,0.83,7.06,0.95,306,286,0.52,26.3,7.37,0
2025-12-27,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.87,46.5,2.11,7.34,1.68,249,258,0.31,26.2,7.24,0
2025-12-28,PVT_SIR_GANGA_RAM,21,0,0,2,19,0.81,43.5,2.45,7.23,1.13,236,235,0.44,26.5,7.16,0
2025-12-29,PVT_SIR_GANGA_RAM,23,0,0,4,19,0.54,37.2,2.17,7.17,2.95,197,292,0.22,25.7,4.79,0
2025-12-30,PVT_SIR_GANGA_RAM,27,0,0,4,23,0.56,24.4,1.35,7.14,2.18,249,283,0.54,24.4,6.59,0
2025-12-31,PVT_SIR_GANGA_RAM,16,0,0,3,13,0.71,39.8,0.78,7.07,3.25,26,244,0.23,24.9,5.5,0
2026-01-01,PVT_SIR_GANGA_RAM,26,0,0,3,23,0.62,28.2,2.09,7.28,2.49,292,224,0.55,26.2,6.69,0
2026-01-02,PVT_SIR_GANGA_RAM,31,0,0,4,27,0.8,20.8,0.76,6.99,1.06,286,211,0.41,27.1,6.49,0
2026-01-03,PVT_SIR_GANGA_RAM,22,0,0,2,20,0.51,52.2,0.82,7.06,0.98,321,293,0.26,24.6,5.58,0
2026-01-04,PVT_SIR_GANGA_RAM,19,0,0,3,16,0.78,38.0,1.34,7.58,1.72,90,290,0.54,23.7,5.82,0
2026-01-05,PVT_SIR_GANGA_RAM,26,0,0,3,23,0.88,34.4,1.34,7.42,2.35,65,295,0.48,23.6,5.59,0
2026-01-06,PVT_SIR_GANGA_RAM,27,0,0,4,23,0.59,30.1,0.55,6.84,2.81,78,207,0.33,25.5,5.46,0
2026-01-07,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.77,35.7,1.19,6.95,1.8,223,251,0.23,29.4,6.35,0
2026-01-08,PVT_SIR_GANGA_RAM,33,0,1,5,27,0.86,41.5,0.68,6.87,2.83,283,202,0.31,28.0,5.59,0
2026-01-09,PVT_SIR_GANGA_RAM,25,0,0,4,21,0.83,39.0,1.19,6.5,2.95,364,213,0.63,29.7,5.97,0
2026-01-10,PVT_SIR_GANGA_RAM,23,0,0,3,20,0.73,40.3,1.97,7.13,2.35,248,236,0.4,23.6,5.88,0
2026-01-11,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.79,31.6,1.67,7.24,3.26,166,272,0.25,25.6,6.29,0
2026-01-12,PVT_SIR_GANGA_RAM,24,0,0,3,21,0.59,35.2,1.11,7.51,1.92,532,349,0.17,24.5,7.32,0
2026-01-13,PVT_SIR_GANGA_RAM,30,0,1,3,26,0.83,19.9,2.14,6.99,2.11,259,195,0.43,26.8,6.79,0
2026-01-14,PVT_SIR_GANGA_RAM,27,0,1,5,21,0.81,41.2,2.3,7.14,1.75,237,227,0.39,28.5,6.01,0
2026-01-15,PVT_SIR_GANGA_RAM,21,0,0,2,19,0.84,37.6,1.01,7.12,1.21,225,119,0.51,27.5,7.07,0
2026-01-16,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.65,48.7,1.5,6.98,0.28,361,253,0.3,26.1,6.32,0
2026-01-17,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.67,46.9,2.14,6.73,3.58,319,271,0.54,25.7,7.1,0
2026-01-18,PVT_SIR_GANGA_RAM,26,0,0,3,23,0.9,27.2,2.24,7.19,0.0,152,208,0.39,26.8,6.82,0
2026-01-19,PVT_SIR_GANGA_RAM,33,0,1,4,28,0.87,62.2,1.33,7.34,0.86,117,233,0.68,24.0,6.84,0
2026-01-20,PVT_SIR_GANGA_RAM,25,0,0,4,21,0.87,50.9,1.14,7.19,2.38,196,277,0.46,28.5,6.05,0
2026-01-21,PVT_SIR_GANGA_RAM,26,0,0,4,22,0.72,54.1,1.18,7.11,2.56,394,300,0.4,24.4,5.93,0
2026-01-22,PVT_SIR_GANGA_RAM,26,0,0,4,22,0.86,28.5,1.22,6.99,2.24,131,186,0.39,25.4,6.45,0
2026-01-23,PVT_SIR_GANGA_RAM,20,0,0,3,17,0.54,39.4,2.05,7.18,1.77,285,229,0.49,31.9,7.09,0
2026-01-24,PVT_SIR_GANGA_RAM,30,0,0,5,25,0.66,33.4,1.64,7.17,3.43,234,182,0.47,27.0,5.77,0
2026-01-25,PVT_SIR_GANGA_RAM,26,0,0,4,22,0.94,35.8,1.55,7.01,1.08,188,148,0.4,26.8,5.89,0
2026-01-26,PVT_SIR_GANGA_RAM,23,0,0,3,20,0.78,38.3,2.09,7.2,2.94,188,224,0.36,27.7,7.04,0
2026-01-27,PVT_SIR_GANGA_RAM,29,0,0,4,25,0.69,32.1,1.36,7.4,2.24,262,352,0.34,26.2,6.57,0
2026-01-28,PVT_SIR_GANGA_RAM,20,0,0,3,17,0.79,32.4,1.96,7.24,1.57,210,244,0.45,23.7,5.85,0
2026-01-29,PVT_SIR_GANGA_RAM,26,0,0,4,22,0.7,23.2,1.99,7.07,1.79,325,244,0.15,30.1,7.37,0
2026-01-30,PVT_SIR_GANGA_RAM,34,0,0,6,28,0.51,25.8,2.18,6.92,3.31,33,282,0.45,24.2,6.15,0
2026-01-31,PVT_SIR_GANGA_RAM,27,0,1,4,22,0.71,36.3,0.69,7.03,1.1,77,272,0.52,26.8,6.56,0
2026-02-01,PVT_SIR_GANGA_RAM,19,0,0,2,17,0.52,25.2,2.2,6.89,2.89,219,279,0.38,26.1,5.44,0
2026-02-02,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.5,42.4,0.95,7.04,1.96,202,348,0.58,23.8,7.88,0
2026-02-03,PVT_SIR_GANGA_RAM,19,0,0,2,17,0.61,32.3,0.89,7.21,2.84,351,217,0.23,25.6,5.91,0
2026-02-04,PVT_SIR_GANGA_RAM,26,0,0,4,22,0.73,43.8,0.71,7.02,1.82,240,266,0.41,28.1,7.5,0
2026-02-05,PVT_SIR_GANGA_RAM,22,0,0,3,19,0.91,36.6,1.46,6.75,3.69,172,275,0.33,22.9,5.36,0
2026-02-06,PVT_SIR_GANGA_RAM,19,0,0,2,17,0.59,37.3,2.2,7.17,0.53,149,292,0.2,25.2,7.59,0
2026-02-07,PVT_SIR_GANGA_RAM,23,0,0,3,20,0.9,10.9,1.92,7.05,0.85,139,228,0.23,25.6,6.73,0
2026-02-08,PVT_SIR_GANGA_RAM,16,0,0,2,14,0.52,22.8,0.8,7.32,2.15,212,277,0.62,23.2,6.49,0
2026-02-09,PVT_SIR_GANGA_RAM,28,0,1,3,24,0.92,42.4,0.76,7.32,1.03,170,276,0.47,22.2,5.97,0
2026-02-10,PVT_SIR_GANGA_RAM,27,0,0,4,23,0.8,44.6,0.62,7.32,2.55,304,325,0.41,27.0,6.48,0
2026-02-11,PVT_SIR_GANGA_RAM,22,0,0,3,19,0.66,4.1,0.59,7.23,2.03,209,296,0.45,21.6,6.31,0
2026-02-12,PVT_SIR_GANGA_RAM,27,0,0,4,23,0.8,46.7,1.66,7.33,1.48,146,189,0.26,29.0,6.76,0
2026-02-13,PVT_SIR_GANGA_RAM,17,0,0,3,14,0.66,56.0,0.91,7.24,2.0,265,306,0.43,28.6,7.73,0
2026-02-14,PVT_SIR_GANGA_RAM,20,0,0,2,18,0.95,49.3,0.57,7.07,0.49,157,263,0.41,24.1,5.89,0
2026-02-15,PVT_SIR_GANGA_RAM,21,0,0,3,18,0.69,65.5,0.56,7.2,3.13,274,262,0.46,22.2,7.25,0
2026-02-16,PVT_SIR_GANGA_RAM,18,0,0,3,15,0.6,51.5,1.97,6.98,1.72,238,400,0.55,25.1,6.23,0
2026-02-17,PVT_SIR_GANGA_RAM,20,0,0,3,17,0.6,25.2,2.45,7.36,1.66,55,241,0.27,26.3,4.81,0
2026-02-18,PVT_SIR_GANGA_RAM,32,0,1,6,25,0.81,39.7,1.52,7.34,0.41,229,194,0.59,23.5,6.1,0
2025-08-23,PVT_HINDUJA_MUM,20,0,0,4,16,0.81,36.1,1.4,6.9,2.93,333,383,0.74,26.6,7.4,0
2025-08-24,PVT_HINDUJA_MUM,22,0,1,5,16,0.54,42.8,0.95,6.98,2.03,15,265,0.22,26.5,6.06,0
2025-08-25,PVT_HINDUJA_MUM,33,0,1,5,27,0.74,7.3,1.22,6.82,3.67,503,425,0.46,26.4,6.95,0
2025-08-26,PVT_HINDUJA_MUM,29,0,1,8,20,0.76,36.2,1.05,7.35,3.13,155,254,0.42,26.3,7.71,0
2025-08-27,PVT_HINDUJA_MUM,32,1,1,8,22,0.82,43.1,1.51,7.45,5.84,363,224,0.57,26.5,6.55,0
2025-08-28,PVT_HINDUJA_MUM,41,1,1,8,31,0.65,35.1,2.47,7.47,0.9,364,247,0.37,24.9,7.32,0
2025-08-29,PVT_HINDUJA_MUM,27,0,0,6,21,0.85,39.2,2.47,7.1,2.95,667,224,0.59,27.4,6.89,1
2025-08-30,PVT_HINDUJA_MUM,33,0,1,7,25,0.83,39.0,2.47,7.4,1.11,307,303,0.45,27.3,6.54,0
2025-08-31,PVT_HINDUJA_MUM,25,0,1,5,19,0.84,39.9,1.35,6.79,3.34,224,307,0.13,26.3,6.21,0
2025-09-01,PVT_HINDUJA_MUM,29,1,1,6,21,0.93,42.5,2.11,7.37,4.55,137,170,0.28,27.2,6.78,0
2025-09-02,PVT_HINDUJA_MUM,27,0,0,6,21,0.86,23.5,0.79,7.11,4.67,426,295,0.26,22.9,6.32,0
2025-09-03,PVT_HINDUJA_MUM,21,0,0,6,15,0.81,55.7,1.64,7.57,3.4,660,333,0.62,28.3,5.86,1
2025-09-04,PVT_HINDUJA_MUM,25,0,1,5,19,0.55,31.8,1.8,7.31,4.9,356,243,0.43,22.8,5.34,0
2025-09-05,PVT_HINDUJA_MUM,28,1,1,7,19,0.57,36.2,2.46,7.29,2.76,561,253,0.43,27.5,6.83,0
2025-09-06,PVT_HINDUJA_MUM,38,1,1,8,28,0.61,41.9,1.95,7.11,1.24,236,286,0.64,26.1,7.23,0
2025-09-07,PVT_HINDUJA_MUM,33,0,1,8,24,0.85,47.9,0.58,7.04,3.24,39,205,0.15,27.7,7.03,0
2025-09-08,PVT_HINDUJA_MUM,29,0,1,6,22,0.7,35.1,1.22,7.47,5.53,461,152,0.26,23.1,6.68,0
2025-09-09,PVT_HINDUJA_MUM,22,0,0,5,17,0.58,35.8,1.22,7.17,0.86,294,248,0.65,26.8,6.45,0
2025-09-10,PVT_HINDUJA_MUM,27,1,1,5,20,0.66,34.5,1.41,7.2,6.23,396,210,0.41,25.6,6.77,0
2025-09-11,PVT_HINDUJA_MUM,25,0,0,5,20,0.79,34.2,0.52,7.23,3.59,155,283,0.26,29.2,7.45,0
2025-09-12,PVT_HINDUJA_MUM,24,0,1,5,18,0.51,42.2,1.2,7.08,0.24,694,265,0.31,23.8,6.5,1
2025-09-13,PVT_HINDUJA_MUM,29,0,0,7,22,0.66,50.3,1.05,7.38,5.16,626,230,0.59,25.9,5.47,1
2025-09-14,PVT_HINDUJA_MUM,29,1,1,6,21,0.73,44.6,2.21,7.14,1.49,216,248,0.28,22.3,6.17,0
2025-09-15,PVT_HINDUJA_MUM,20,0,0,5,15,0.76,39.4,2.33,7.05,3.47,87,305,0.42,25.6,7.1,0
2025-09-16,PVT_HINDUJA_MUM,22,0,1,5,16,0.87,27.5,1.14,6.83,2.8,606,218,0.55,26.8,6.06,1
2025-09-17,PVT_HINDUJA_MUM,27,0,1,6,20,0.82,26.5,1.35,6.85,4.99,572,321,0.35,22.2,5.4,0
2025-09-18,PVT_HINDUJA_MUM,26,0,0,6,20,0.61,30.9,1.71,7.19,2.47,277,231,0.32,24.8,7.19,0
2025-09-19,PVT_HINDUJA_MUM,26,0,0,6,20,0.71,39.1,1.96,7.2,5.02,297,211,0.26,27.5,6.51,0
2025-09-20,PVT_HINDUJA_MUM,32,1,1,7,23,0.85,20.6,2.03,7.44,1.88,257,260,0.45,25.0,8.21,0
2025-09-21,PVT_HINDUJA_MUM,27,1,1,5,20,0.82,39.6,2.34,7.23,3.38,614,271,0.26,23.4,7.17,1
2025-09-22,PVT_HINDUJA_MUM,24,0,1,4,19,0.64,42.4,2.36,7.02,4.25,239,241,0.41,29.3,6.99,0
2025-09-23,PVT_HINDUJA_MUM,18,0,0,4,14,0.78,29.8,2.45,7.42,1.86,204,180,0.37,27.8,7.3,0
2025-09-24,PVT_HINDUJA_MUM,28,0,0,5,23,0.73,31.0,1.7,7.37,2.23,208,319,0.4,26.7,5.85,0
2025-09-25,PVT_HINDUJA_MUM,21,0,1,3,17,0.74,26.8,2.15,7.08,1.5,33,211,0.23,24.2,7.82,0
2025-09-26,PVT_HINDUJA_MUM,27,0,1,6,20,0.88,30.7,2.09,7.42,2.7,271,241,0.57,28.5,6.92,0
2025-09-27,PVT_HINDUJA_MUM,29,1,1,6,21,0.6,42.1,0.73,7.18,2.4,215,203,0.12,28.5,7.48,0
2025-09-28,PVT_HINDUJA_MUM,26,1,1,7,17,0.55,50.5,0.98,6.99,3.62,290,318,0.26,26.1,7.02,0
2025-09-29,PVT_HINDUJA_MUM,27,1,1,7,18,0.61,36.2,2.2,7.46,4.32,331,217,0.64,26.6,6.4,0
